Security,LT02TRUU Index,
9/24/2021,389.67,389.67
9/23/2021,390.03,390.03
9/22/2021,391.03,391.03
9/21/2021,391.44,391.44
9/20/2021,391.46,391.46
9/17/2021,390.86,390.86
9/16/2021,391.3,391.3
9/15/2021,391.82,391.82
9/14/2021,391.98,391.98
9/13/2021,391.69,391.69
9/10/2021,391.55,391.55
9/9/2021,391.9,391.9
9/8/2021,391.66,391.66
9/7/2021,391.47,391.47
9/3/2021,391.89,391.89
9/2/2021,392,392
9/1/2021,391.94,391.94
8/31/2021,391.98,391.98
8/30/2021,392.05,392.05
8/27/2021,391.59,391.59
8/26/2021,391.01,391.01
8/25/2021,391.04,391.04
8/24/2021,391.37,391.37
8/23/2021,391.67,391.67
8/20/2021,391.46,391.46
8/19/2021,391.66,391.66
8/18/2021,391.54,391.54
8/17/2021,391.7,391.7
8/16/2021,391.9,391.9
8/13/2021,391.46,391.46
8/12/2021,390.96,390.96
8/11/2021,391.21,391.21
8/10/2021,390.9,390.9
8/9/2021,391.3,391.3
8/6/2021,391.63,391.63
8/5/2021,392.33,392.33
8/4/2021,393.04,393.04
8/3/2021,393.38,393.38
8/2/2021,393.29,393.29
7/30/2021,392.68,392.68
7/29/2021,392.27,392.27
7/28/2021,392.56,392.56
7/27/2021,392.49,392.49
7/26/2021,392.12,392.12
7/23/2021,392.2,392.2
7/22/2021,392.29,392.29
7/21/2021,391.9,391.9
7/20/2021,392.56,392.56
7/19/2021,392.25,392.25
7/16/2021,391.19,391.19
7/15/2021,391.27,391.27
7/14/2021,391.07,391.07
7/13/2021,390.43,390.43
7/12/2021,391.05,391.05
7/9/2021,391.21,391.21
7/8/2021,391.87,391.87
7/7/2021,391.22,391.22
7/6/2021,390.98,390.98
7/2/2021,390.21,390.21
7/1/2021,389.71,389.71
6/30/2021,389.88,389.88
6/29/2021,389.81,389.81
6/28/2021,389.72,389.72
6/25/2021,389.37,389.37
6/24/2021,389.59,389.59
6/23/2021,389.68,389.68
6/22/2021,390.07,390.07
6/21/2021,389.59,389.59
6/18/2021,389.62,389.62
6/17/2021,389.83,389.83
6/16/2021,389.85,389.85
6/15/2021,391.39,391.39
6/14/2021,391.38,391.38
6/11/2021,391.86,391.86
6/10/2021,392.23,392.23
6/9/2021,391.91,391.91
6/8/2021,391.61,391.61
6/7/2021,391.32,391.32
6/4/2021,391.44,391.44
6/3/2021,390.74,390.74
6/2/2021,391.31,391.31
6/1/2021,391.2,391.2
5/31/2021,391.43,391.43
5/28/2021,391.43,391.43
5/27/2021,391.13,391.13
5/26/2021,391.26,391.26
5/25/2021,391.35,391.35
5/24/2021,390.86,390.86
5/21/2021,390.63,390.63
5/20/2021,390.76,390.76
5/19/2021,390.19,390.19
5/18/2021,390.69,390.69
5/17/2021,390.56,390.56
5/14/2021,390.65,390.65
5/13/2021,390.56,390.56
5/12/2021,390.1,390.1
5/11/2021,390.85,390.85
5/10/2021,391.04,391.04
5/7/2021,391.17,391.17
5/6/2021,390.76,390.76
5/5/2021,390.77,390.77
5/4/2021,390.48,390.48
5/3/2021,390.36,390.36
4/30/2021,390.09,390.09
4/29/2021,389.91,389.91
4/28/2021,389.97,389.97
4/27/2021,389.61,389.61
4/26/2021,389.99,389.99
4/23/2021,390.16,390.16
4/22/2021,390.45,390.45
4/21/2021,390.44,390.44
4/20/2021,390.44,390.44
4/19/2021,389.99,389.99
4/16/2021,389.86,389.86
4/15/2021,390.23,390.23
4/14/2021,389.58,389.58
4/13/2021,389.75,389.75
4/12/2021,389.16,389.16
4/9/2021,389.43,389.43
4/8/2021,389.82,389.82
4/7/2021,389.43,389.43
4/6/2021,389.39,389.39
4/5/2021,388.55,388.55
4/2/2021,388,388
4/1/2021,388.93,388.93
3/31/2021,388.7,388.7
3/30/2021,389.05,389.05
3/29/2021,389.21,389.21
3/26/2021,389.55,389.55
3/25/2021,389.96,389.96
3/24/2021,389.88,389.88
3/23/2021,389.76,389.76
3/22/2021,389.25,389.25
3/19/2021,388.95,388.95
3/18/2021,389.11,389.11
3/17/2021,389.81,389.81
3/16/2021,389.39,389.39
3/15/2021,389.25,389.25
3/12/2021,389.11,389.11
3/11/2021,389.9,389.9
3/10/2021,389.72,389.72
3/9/2021,389.31,389.31
3/8/2021,388.84,388.84
3/5/2021,389.72,389.72
3/4/2021,389.92,389.92
3/3/2021,390.45,390.45
3/2/2021,391.21,391.21
3/1/2021,390.78,390.78
2/26/2021,390.62,390.62
2/25/2021,389.26,389.26
2/24/2021,391.84,391.84
2/23/2021,392.15,392.15
2/22/2021,391.97,391.97
2/19/2021,392.14,392.14
2/18/2021,392.47,392.47
2/17/2021,392.37,392.37
2/16/2021,392.18,392.18
2/12/2021,393.01,393.01
2/11/2021,393.35,393.35
2/10/2021,393.43,393.43
2/9/2021,393.1,393.1
2/8/2021,393.07,393.07
2/5/2021,393.18,393.18
2/4/2021,393.27,393.27
2/3/2021,393.23,393.23
2/2/2021,393.43,393.43
2/1/2021,393.73,393.73
1/29/2021,393.53,393.53
1/28/2021,393.47,393.47
1/27/2021,393.7,393.7
1/26/2021,393.61,393.61
1/25/2021,393.65,393.65
1/22/2021,393.32,393.32
1/21/2021,393.18,393.18
1/20/2021,393.17,393.17
1/19/2021,393.13,393.13
1/15/2021,392.92,392.92
1/14/2021,392.64,392.64
1/13/2021,392.69,392.69
1/12/2021,392.38,392.38
1/11/2021,392.42,392.42
1/8/2021,392.58,392.58
1/7/2021,392.88,392.88
1/6/2021,393.13,393.13
1/5/2021,393.85,393.85
1/4/2021,394.14,394.14
12/31/2020,393.97,393.97
12/30/2020,393.9,393.9
12/29/2020,393.82,393.82
12/28/2020,393.79,393.79
12/24/2020,393.74,393.74
12/23/2020,393.65,393.65
12/22/2020,393.78,393.78
12/21/2020,393.54,393.54
12/18/2020,393.53,393.53
12/17/2020,393.56,393.56
12/16/2020,393.65,393.65
12/15/2020,393.62,393.62
12/14/2020,393.82,393.82
12/11/2020,393.71,393.71
12/10/2020,393.42,393.42
12/9/2020,393.06,393.06
12/8/2020,393.27,393.27
12/7/2020,393.27,393.27
12/4/2020,392.84,392.84
12/3/2020,393.06,393.06
12/2/2020,392.78,392.78
12/1/2020,392.71,392.71
11/30/2020,393.56,393.56
11/27/2020,393.38,393.38
11/25/2020,393.15,393.15
11/24/2020,393.04,393.04
11/23/2020,393.04,393.04
11/20/2020,393.15,393.15
11/19/2020,393.02,393.02
11/18/2020,392.85,392.85
11/17/2020,393,393
11/16/2020,392.76,392.76
11/13/2020,392.75,392.75
11/12/2020,392.86,392.86
11/10/2020,392.1,392.1
11/9/2020,392.26,392.26
11/6/2020,393.26,393.26
11/5/2020,393.62,393.62
11/4/2020,393.8,393.8
11/3/2020,392.95,392.95
11/2/2020,393.17,393.17
10/30/2020,393.12,393.12
10/29/2020,393.2,393.2
10/28/2020,393.54,393.54
10/27/2020,393.51,393.51
10/26/2020,393.33,393.33
10/23/2020,393.04,393.04
10/22/2020,393.01,393.01
10/21/2020,393.29,393.29
10/20/2020,393.37,393.37
10/19/2020,393.51,393.51
10/16/2020,393.61,393.61
10/15/2020,393.7,393.7
10/14/2020,393.82,393.82
10/13/2020,393.81,393.81
10/9/2020,393.32,393.32
10/8/2020,393.51,393.51
10/7/2020,393.24,393.24
10/6/2020,393.6,393.6
10/5/2020,393.49,393.49
10/2/2020,393.96,393.96
10/1/2020,394.14,394.14
9/30/2020,394.16,394.16
9/29/2020,394.4,394.4
9/28/2020,394.22,394.22
9/25/2020,394.17,394.17
9/24/2020,394.08,394.08
9/23/2020,394.07,394.07
9/22/2020,394.2,394.2
9/21/2020,394.11,394.11
9/18/2020,393.92,393.92
9/17/2020,394.04,394.04
9/16/2020,393.97,393.97
9/15/2020,394.03,394.03
9/14/2020,394.1,394.1
9/11/2020,394.19,394.19
9/10/2020,394.02,394.02
9/9/2020,393.81,393.81
9/8/2020,393.9,393.9
9/4/2020,393.43,393.43
9/3/2020,394.35,394.35
9/2/2020,394.12,394.12
9/1/2020,394.16,394.16
8/31/2020,394.06,394.06
8/28/2020,393.86,393.86
8/27/2020,393.36,393.36
8/26/2020,393.59,393.59
8/25/2020,393.59,393.59
8/24/2020,393.71,393.71
8/21/2020,393.77,393.77
8/20/2020,393.89,393.89
8/19/2020,393.79,393.79
8/18/2020,393.74,393.74
8/17/2020,393.64,393.64
8/14/2020,393.44,393.44
8/13/2020,393.19,393.19
8/12/2020,393.48,393.48
8/11/2020,393.51,393.51
8/10/2020,394.28,394.28
8/7/2020,394.33,394.33
8/6/2020,394.55,394.55
8/5/2020,394.5,394.5
8/4/2020,394.81,394.81
8/3/2020,394.45,394.45
7/31/2020,394.53,394.53
7/30/2020,394.34,394.34
7/29/2020,394.03,394.03
7/28/2020,393.82,393.82
7/27/2020,393.49,393.49
7/24/2020,393.64,393.64
7/23/2020,393.72,393.72
7/22/2020,393.69,393.69
7/21/2020,393.7,393.7
7/20/2020,393.52,393.52
7/17/2020,393.52,393.52
7/16/2020,393.67,393.67
7/15/2020,393.51,393.51
7/14/2020,393.55,393.55
7/13/2020,393.34,393.34
7/10/2020,393.31,393.31
7/9/2020,393.65,393.65
7/8/2020,393.45,393.45
7/7/2020,393.37,393.37
7/6/2020,393.19,393.19
7/2/2020,393.29,393.29
7/1/2020,393.11,393.11
6/30/2020,393.45,393.45
6/29/2020,393.51,393.51
6/26/2020,393.24,393.24
6/25/2020,392.87,392.87
6/24/2020,392.84,392.84
6/23/2020,392.71,392.71
6/22/2020,392.58,392.58
6/19/2020,392.64,392.64
6/18/2020,392.63,392.63
6/17/2020,392.51,392.51
6/16/2020,392.37,392.37
6/15/2020,392.62,392.62
6/12/2020,392.61,392.61
6/11/2020,392.95,392.95
6/10/2020,392.58,392.58
6/9/2020,391.63,391.63
6/8/2020,391.02,391.02
6/5/2020,390.7,390.7
6/4/2020,391.63,391.63
6/3/2020,391.87,391.87
6/2/2020,392.67,392.67
6/1/2020,392.91,392.91
5/29/2020,392.95,392.95
5/28/2020,392.36,392.36
5/27/2020,392.44,392.44
5/26/2020,392.32,392.32
5/22/2020,392.51,392.51
5/21/2020,392.45,392.45
5/20/2020,392.53,392.53
5/19/2020,392.28,392.28
5/18/2020,391.88,391.88
5/15/2020,392.75,392.75
5/14/2020,392.84,392.84
5/13/2020,392.61,392.61
5/12/2020,392.31,392.31
5/11/2020,391.98,391.98
5/8/2020,392.42,392.42
5/7/2020,392.82,392.82
5/6/2020,391.67,391.67
5/5/2020,391.74,391.74
5/4/2020,391.84,391.84
5/1/2020,391.57,391.57
4/30/2020,391.95,391.95
4/29/2020,391.73,391.73
4/28/2020,391.59,391.59
4/27/2020,391.12,391.12
4/24/2020,391.58,391.58
4/23/2020,391.51,391.51
4/22/2020,391.58,391.58
4/21/2020,391.94,391.94
4/20/2020,391.77,391.77
4/17/2020,391.53,391.53
4/16/2020,391.94,391.94
4/15/2020,391.96,391.96
4/14/2020,390.98,390.98
4/13/2020,390.73,390.73
4/9/2020,390.93,390.93
4/8/2020,390.13,390.13
4/7/2020,389.75,389.75
4/6/2020,390.19,390.19
4/3/2020,391.22,391.22
4/2/2020,391.05,391.05
4/1/2020,391.19,391.19
3/31/2020,391.01,391.01
3/30/2020,390.96,390.96
3/27/2020,390.32,390.32
3/26/2020,389.67,389.67
3/25/2020,388.57,388.57
3/24/2020,388.51,388.51
3/23/2020,389.74,389.74
3/20/2020,387.75,387.75
3/19/2020,385.63,385.63
3/18/2020,383.43,383.43
3/17/2020,385.9,385.9
3/16/2020,388.09,388.09
3/13/2020,384.97,384.97
3/12/2020,385.79,385.79
3/11/2020,385.63,385.63
3/10/2020,386.54,386.54
3/9/2020,389.54,389.54
3/6/2020,387.68,387.68
3/5/2020,386.2,386.2
3/4/2020,385.44,385.44
3/3/2020,384.7,384.7
3/2/2020,383.39,383.39
2/28/2020,382.7,382.7
2/27/2020,379.76,379.76
2/26/2020,379.42,379.42
2/25/2020,379.02,379.02
2/24/2020,378.1,378.1
2/21/2020,376.66,376.66
2/20/2020,375.93,375.93
2/19/2020,375.38,375.38
2/18/2020,375.64,375.64
2/14/2020,375.28,375.28
2/13/2020,374.91,374.91
2/12/2020,374.86,374.86
2/11/2020,375.29,375.29
2/10/2020,375.9,375.9
2/7/2020,375.35,375.35
2/6/2020,374.54,374.54
2/5/2020,374.56,374.56
2/4/2020,375.06,375.06
2/3/2020,376.16,376.16
1/31/2020,376.37,376.37
1/30/2020,375.58,375.58
1/29/2020,375.09,375.09
1/28/2020,374.39,374.39
1/27/2020,374.81,374.81
1/24/2020,373.86,373.86
1/23/2020,373.12,373.12
1/22/2020,372.83,372.83
1/21/2020,372.79,372.79
1/17/2020,371.94,371.94
1/16/2020,372.01,372.01
1/15/2020,372.25,372.25
1/14/2020,371.92,371.92
1/13/2020,371.59,371.59
1/10/2020,371.72,371.72
1/9/2020,371.48,371.48
1/8/2020,371.32,371.32
1/7/2020,371.91,371.91
1/6/2020,371.99,371.99
1/3/2020,372.29,372.29
1/2/2020,371.21,371.21
12/31/2019,371.06,371.06
12/30/2019,371.05,371.05
12/27/2019,370.98,370.98
12/26/2019,370.33,370.33
12/24/2019,370.15,370.15
12/23/2019,369.72,369.72
12/20/2019,370.01,370.01
12/19/2019,370.13,370.13
12/18/2019,369.83,369.83
12/17/2019,370.09,370.09
12/16/2019,369.95,369.95
12/13/2019,370.75,370.75
12/12/2019,369.59,369.59
12/11/2019,370.84,370.84
12/10/2019,370.27,370.27
12/9/2019,370.47,370.47
12/6/2019,370.44,370.44
12/5/2019,371.09,371.09
12/4/2019,371.24,371.24
12/3/2019,372.24,372.24
12/2/2019,370.54,370.54
11/29/2019,370.99,370.99
11/27/2019,370.82,370.82
11/26/2019,371.34,371.34
11/25/2019,371.01,371.01
11/22/2019,370.77,370.77
11/21/2019,370.98,370.98
11/20/2019,371.42,371.42
11/19/2019,370.91,370.91
11/18/2019,370.83,370.83
11/15/2019,370.45,370.45
11/14/2019,370.8,370.8
11/13/2019,370.05,370.05
11/12/2019,369.48,369.48
11/8/2019,369.16,369.16
11/7/2019,369.08,369.08
11/6/2019,370.53,370.53
11/5/2019,369.95,369.95
11/4/2019,370.78,370.78
11/1/2019,371.37,371.37
10/31/2019,371.88,371.88
10/30/2019,370.2,370.2
10/29/2019,369.91,369.91
10/28/2019,369.73,369.73
10/25/2019,370.19,370.19
10/24/2019,370.76,370.76
10/23/2019,370.8,370.8
10/22/2019,370.71,370.71
10/21/2019,370.52,370.52
10/18/2019,371.07,371.07
10/17/2019,370.76,370.76
10/16/2019,370.89,370.89
10/15/2019,370.38,370.38
10/11/2019,370.61,370.61
10/10/2019,371.96,371.96
10/9/2019,372.91,372.91
10/8/2019,373.61,373.61
10/7/2019,373.17,373.17
10/4/2019,373.96,373.96
10/3/2019,373.86,373.86
10/2/2019,372.58,372.58
10/1/2019,371.57,371.57
9/30/2019,370.78,370.78
9/27/2019,370.72,370.72
9/26/2019,370.36,370.36
9/25/2019,369.8,369.8
9/24/2019,371.12,371.12
9/23/2019,370.11,370.11
9/20/2019,369.33,369.33
9/19/2019,369.02,369.02
9/18/2019,368.93,368.93
9/17/2019,368.83,368.83
9/16/2019,368.34,368.34
9/13/2019,367.62,367.62
9/12/2019,368.98,368.98
9/11/2019,369.83,369.83
9/10/2019,370.16,370.16
9/9/2019,371.41,371.41
9/6/2019,372.17,372.17
9/5/2019,371.96,371.96
9/4/2019,373.69,373.69
9/3/2019,373.28,373.28
9/2/2019,372.47,372.47
8/30/2019,372.47,372.47
8/29/2019,372.13,372.13
8/28/2019,372.67,372.67
8/27/2019,372.38,372.38
8/26/2019,371.87,371.87
8/23/2019,372.13,372.13
8/22/2019,371,371
8/21/2019,371.36,371.36
8/20/2019,371.89,371.89
8/19/2019,371.44,371.44
8/16/2019,372.11,372.11
8/15/2019,371.92,371.92
8/14/2019,370.95,370.95
8/13/2019,369.84,369.84
8/12/2019,371.11,371.11
8/9/2019,370.02,370.02
8/8/2019,370.38,370.38
8/7/2019,370.87,370.87
8/6/2019,370.25,370.25
8/5/2019,370.41,370.41
8/2/2019,368.44,368.44
8/1/2019,368.39,368.39
7/31/2019,365.91,365.91
7/30/2019,366.1,366.1
7/29/2019,366.2,366.2
7/26/2019,365.77,365.77
7/25/2019,365.9,365.9
7/24/2019,366.33,366.33
7/23/2019,366.23,366.23
7/22/2019,366.58,366.58
7/19/2019,366.44,366.44
7/18/2019,366.73,366.73
7/17/2019,366.03,366.03
7/16/2019,365.35,365.35
7/15/2019,365.79,365.79
7/12/2019,365.63,365.63
7/11/2019,365.36,365.36
7/10/2019,365.95,365.95
7/9/2019,365.27,365.27
7/8/2019,365.63,365.63
7/5/2019,365.62,365.62
7/3/2019,367.13,367.13
7/2/2019,367.04,367.04
7/1/2019,366.38,366.38
6/28/2019,366.93,366.93
6/27/2019,366.75,366.75
6/26/2019,366.14,366.14
6/25/2019,367.06,367.06
6/24/2019,366.78,366.78
6/21/2019,365.99,365.99
6/20/2019,366.88,366.88
6/19/2019,366.44,366.44
6/18/2019,365.42,365.42
6/17/2019,365.23,365.23
6/14/2019,365.23,365.23
6/13/2019,365.45,365.45
6/12/2019,364.71,364.71
6/11/2019,364.3,364.3
6/10/2019,364.26,364.26
6/7/2019,364.99,364.99
6/6/2019,364.55,364.55
6/5/2019,364.91,364.91
6/4/2019,364.54,364.54
6/3/2019,365.01,365.01
5/31/2019,363.73,363.73
5/30/2019,362.21,362.21
5/29/2019,362.11,362.11
5/28/2019,361.68,361.68
5/24/2019,360.86,360.86
5/23/2019,361.43,361.43
5/22/2019,360.03,360.03
5/21/2019,359.49,359.49
5/20/2019,359.82,359.82
5/17/2019,360.09,360.09
5/16/2019,359.97,359.97
5/15/2019,360.41,360.41
5/14/2019,359.8,359.8
5/13/2019,359.92,359.92
5/10/2019,359.01,359.01
5/9/2019,358.89,358.89
5/8/2019,358.45,358.45
5/7/2019,358.81,358.81
5/6/2019,358.24,358.24
5/3/2019,357.7,357.7
5/2/2019,357.43,357.43
5/1/2019,358.15,358.15
4/30/2019,358.42,358.42
4/29/2019,357.9,357.9
4/26/2019,358.11,358.11
4/25/2019,357.58,357.58
4/24/2019,357.74,357.74
4/23/2019,357.11,357.11
4/22/2019,356.7,356.7
4/18/2019,356.84,356.84
4/17/2019,356.42,356.42
4/16/2019,356.26,356.26
4/15/2019,356.68,356.68
4/12/2019,356.56,356.56
4/11/2019,357.34,357.34
4/10/2019,357.77,357.77
4/9/2019,357.44,357.44
4/8/2019,357.13,357.13
4/5/2019,357.25,357.25
4/4/2019,357.22,357.22
4/3/2019,357.16,357.16
4/2/2019,357.53,357.53
4/1/2019,357.2,357.2
3/29/2019,358.1,358.1
3/28/2019,358.58,358.58
3/27/2019,358.95,358.95
3/26/2019,358.49,358.49
3/25/2019,358.4,358.4
3/22/2019,357.52,357.52
3/21/2019,356.31,356.31
3/20/2019,356.38,356.38
3/19/2019,355.2,355.2
3/18/2019,355.31,355.31
3/15/2019,355.43,355.43
3/14/2019,355.03,355.03
3/13/2019,355.19,355.19
3/12/2019,355.17,355.17
3/11/2019,354.74,354.74
3/8/2019,354.91,354.91
3/7/2019,354.77,354.77
3/6/2019,353.93,353.93
3/5/2019,353.47,353.47
3/4/2019,353.49,353.49
3/1/2019,353.08,353.08
2/28/2019,353.7,353.7
2/27/2019,353.88,353.88
2/26/2019,354.4,354.4
2/25/2019,353.91,353.91
2/22/2019,354.08,354.08
2/21/2019,353.5,353.5
2/20/2019,353.9,353.9
2/19/2019,353.92,353.92
2/15/2019,353.49,353.49
2/14/2019,353.76,353.76
2/13/2019,353.02,353.02
2/12/2019,353.47,353.47
2/11/2019,353.66,353.66
2/8/2019,354.07,354.07
2/7/2019,353.83,353.83
2/6/2019,353.16,353.16
2/5/2019,353.09,353.09
2/4/2019,352.79,352.79
2/1/2019,353.07,353.07
1/31/2019,353.96,353.96
1/30/2019,353.09,353.09
1/29/2019,352.49,352.49
1/28/2019,352.04,352.04
1/25/2019,351.87,351.87
1/24/2019,352.4,352.4
1/23/2019,351.81,351.81
1/22/2019,352.06,352.06
1/18/2019,351.33,351.33
1/17/2019,351.96,351.96
1/16/2019,352.24,352.24
1/15/2019,352.5,352.5
1/14/2019,352.47,352.47
1/11/2019,352.42,352.42
1/10/2019,351.96,351.96
1/9/2019,351.93,351.93
1/8/2019,351.73,351.73
1/7/2019,352.42,352.42
1/4/2019,352.86,352.86
1/3/2019,354.39,354.39
1/2/2019,352.59,352.59
12/31/2018,352.51,352.51
12/28/2018,351.66,351.66
12/27/2018,351.41,351.41
12/26/2018,350.5,350.5
12/24/2018,351.01,351.01
12/21/2018,350.2,350.2
12/20/2018,349.98,349.98
12/19/2018,350.29,350.29
12/18/2018,349.93,349.93
12/17/2018,349.35,349.35
12/14/2018,348.82,348.82
12/13/2018,348.38,348.38
12/12/2018,348.23,348.23
12/11/2018,348.36,348.36
12/10/2018,348.78,348.78
12/7/2018,348.91,348.91
12/6/2018,348.17,348.17
12/4/2018,347.46,347.46
12/3/2018,346.98,346.98
11/30/2018,346.88,346.88
11/29/2018,346.76,346.76
11/28/2018,346.76,346.76
11/27/2018,346.38,346.38
11/26/2018,346.18,346.18
11/23/2018,346.41,346.41
11/21/2018,346.21,346.21
11/20/2018,346.43,346.43
11/19/2018,346.49,346.49
11/16/2018,346.05,346.05
11/15/2018,345.34,345.34
11/14/2018,345.23,345.23
11/13/2018,344.78,344.78
11/9/2018,343.99,343.99
11/8/2018,343.36,343.36
11/7/2018,343.68,343.68
11/6/2018,343.82,343.82
11/5/2018,344.07,344.07
11/2/2018,343.9,343.9
11/1/2018,344.77,344.77
10/31/2018,344.5,344.5
10/30/2018,345.04,345.04
10/29/2018,345.29,345.29
10/26/2018,345.4,345.4
10/25/2018,344.45,344.45
10/24/2018,344.61,344.61
10/23/2018,344.02,344.02
10/22/2018,343.51,343.51
10/19/2018,343.41,343.41
10/18/2018,343.75,343.75
10/17/2018,343.52,343.52
10/16/2018,343.77,343.77
10/15/2018,343.75,343.75
10/12/2018,344,344
10/11/2018,343.99,343.99
10/10/2018,343.11,343.11
10/9/2018,343.08,343.08
10/5/2018,342.85,342.85
10/4/2018,343.02,343.02
10/3/2018,343.36,343.36
10/2/2018,344.3,344.3
10/1/2018,344.1,344.1
9/28/2018,344.18,344.18
9/27/2018,343.95,343.95
9/26/2018,343.96,343.96
9/25/2018,343.53,343.53
9/24/2018,343.8,343.8
9/21/2018,343.79,343.79
9/20/2018,343.64,343.64
9/19/2018,343.66,343.66
9/18/2018,343.93,343.93
9/17/2018,344.29,344.29
9/14/2018,344.26,344.26
9/13/2018,344.63,344.63
9/12/2018,344.66,344.66
9/11/2018,344.55,344.55
9/10/2018,345.07,345.07
9/7/2018,345.05,345.05
9/6/2018,346.02,346.02
9/5/2018,345.7,345.7
9/4/2018,345.6,345.6
9/3/2018,346.01,346.01
8/31/2018,346.01,346.01
8/30/2018,345.7,345.7
8/29/2018,345.35,345.35
8/28/2018,345.51,345.51
8/27/2018,345.83,345.83
8/24/2018,346.01,346.01
8/23/2018,346.13,346.13
8/22/2018,346.23,346.23
8/21/2018,345.97,345.97
8/20/2018,346.27,346.27
8/17/2018,345.58,345.58
8/16/2018,345.59,345.59
8/15/2018,345.88,345.88
8/14/2018,345.34,345.34
8/13/2018,345.58,345.58
8/10/2018,345.73,345.73
8/9/2018,344.68,344.68
8/8/2018,344.32,344.32
8/7/2018,344.24,344.24
8/6/2018,344.68,344.68
8/3/2018,344.5,344.5
8/2/2018,344.02,344.02
8/1/2018,343.69,343.69
7/31/2018,344,344
7/30/2018,343.94,343.94
7/27/2018,343.88,343.88
7/26/2018,343.76,343.76
7/25/2018,344.19,344.19
7/24/2018,344.13,344.13
7/23/2018,344.05,344.05
7/20/2018,344.75,344.75
7/19/2018,344.99,344.99
7/18/2018,344.62,344.62
7/17/2018,344.65,344.65
7/16/2018,344.75,344.75
7/13/2018,345.01,345.01
7/12/2018,344.6,344.6
7/11/2018,344.73,344.73
7/10/2018,344.34,344.34
7/9/2018,344.59,344.59
7/6/2018,344.87,344.87
7/5/2018,344.63,344.63
7/3/2018,344.79,344.79
7/2/2018,344.48,344.48
6/29/2018,344.74,344.74
6/28/2018,344.75,344.75
6/27/2018,345.02,345.02
6/26/2018,344.37,344.37
6/25/2018,344.4,344.4
6/22/2018,343.94,343.94
6/21/2018,343.99,343.99
6/20/2018,343.6,343.6
6/19/2018,343.9,343.9
6/18/2018,343.5,343.5
6/15/2018,343.41,343.41
6/14/2018,343.17,343.17
6/13/2018,342.89,342.89
6/12/2018,343.31,343.31
6/11/2018,343.37,343.37
6/8/2018,343.68,343.68
6/7/2018,343.58,343.58
6/6/2018,343.17,343.17
6/5/2018,343.74,343.74
6/4/2018,343.41,343.41
6/1/2018,343.96,343.96
5/31/2018,344.88,344.88
5/30/2018,344.78,344.78
5/29/2018,346.02,346.02
5/25/2018,343.54,343.54
5/24/2018,342.89,342.89
5/23/2018,342.67,342.67
5/22/2018,341.8,341.8
5/21/2018,341.78,341.78
5/18/2018,341.8,341.8
5/17/2018,341.28,341.28
5/16/2018,341.19,341.19
5/15/2018,341.26,341.26
5/14/2018,342.11,342.11
5/11/2018,342.18,342.18
5/10/2018,342.21,342.21
5/9/2018,342.16,342.16
5/8/2018,342.51,342.51
5/7/2018,342.74,342.74
5/4/2018,342.71,342.71
5/3/2018,342.71,342.71
5/2/2018,342.43,342.43
5/1/2018,342.2,342.2
4/30/2018,342.6,342.6
4/27/2018,342.45,342.45
4/26/2018,342.21,342.21
4/25/2018,342.01,342.01
4/24/2018,342.19,342.19
4/23/2018,342.08,342.08
4/20/2018,342.32,342.32
4/19/2018,342.69,342.69
4/18/2018,342.98,342.98
4/17/2018,343.6,343.6
4/16/2018,343.58,343.58
4/13/2018,343.63,343.63
4/12/2018,343.7,343.7
4/11/2018,344.32,344.32
4/10/2018,344.24,344.24
4/9/2018,344.52,344.52
4/6/2018,344.67,344.67
4/5/2018,344,344
4/4/2018,344.39,344.39
4/3/2018,344.41,344.41
4/2/2018,345.09,345.09
3/30/2018,344.77,344.77
3/29/2018,344.77,344.77
3/28/2018,344.41,344.41
3/27/2018,344.46,344.46
3/26/2018,343.78,343.78
3/23/2018,344.04,344.04
3/22/2018,343.71,343.71
3/21/2018,342.93,342.93
3/20/2018,343.06,343.06
3/19/2018,343.52,343.52
3/16/2018,343.46,343.46
3/15/2018,343.72,343.72
3/14/2018,343.9,343.9
3/13/2018,343.62,343.62
3/12/2018,343.51,343.51
3/9/2018,343.21,343.21
3/8/2018,343.41,343.41
3/7/2018,343.27,343.27
3/6/2018,343.32,343.32
3/5/2018,343.31,343.31
3/2/2018,343.48,343.48
3/1/2018,344.03,344.03
2/28/2018,343.02,343.02
2/27/2018,342.79,342.79
2/26/2018,343.5,343.5
2/23/2018,343.3,343.3
2/22/2018,342.89,342.89
2/21/2018,342.52,342.52
2/20/2018,342.82,342.82
2/16/2018,343.03,343.03
2/15/2018,342.81,342.81
2/14/2018,342.78,342.78
2/13/2018,343.93,343.93
2/12/2018,343.87,343.87
2/9/2018,344.4,344.4
2/8/2018,343.65,343.65
2/7/2018,343.63,343.63
2/6/2018,344.27,344.27
2/5/2018,344.2,344.2
2/2/2018,343.15,343.15
2/1/2018,343.52,343.52
1/31/2018,343.92,343.92
1/30/2018,344.21,344.21
1/29/2018,344.29,344.29
1/26/2018,344.49,344.49
1/25/2018,345.15,345.15
1/24/2018,344.93,344.93
1/23/2018,345.19,345.19
1/22/2018,344.69,344.69
1/19/2018,344.94,344.94
1/18/2018,345.24,345.24
1/17/2018,345.38,345.38
1/16/2018,345.86,345.86
1/12/2018,345.9,345.9
1/11/2018,346.28,346.28
1/10/2018,346.1,346.1
1/9/2018,346.12,346.12
