DATE,y2_diff_ewm,y10_diff_ewm,slope_diff_ewm
2019-08-30,-0.008278531664750524,-0.01264173130975057,-0.0021171452239111756
2019-09-03,-0.00898378910944568,-0.01320532342202739,-0.002093979353410579
2019-09-04,-0.009990830313989887,-0.012776570056497363,-0.0016333856900460832
2019-09-05,-0.0057702592454920276,-0.009114915402587144,-0.001834353769058053
2019-09-06,-0.006232273619856999,-0.009468334740082122,-0.0018142822116673058
2019-09-09,-0.00440651170586235,-0.006563457032642533,-0.0014661693219792846
2019-09-10,-0.0013413001750095905,-0.00342821332320801,-0.0014501264505402728
2019-09-11,-0.0009730683291003514,-0.0023428586894794923,-0.0012154184834332017
2019-09-12,0.0003572543279646048,-0.0009680613756179079,-0.00120211933565947
2019-09-13,0.0026184304186485452,0.002634874217900046,-0.0007512844330273715
2019-09-16,0.000910003566090661,0.0006012312496650776,-0.0008524841734615796
2019-09-17,0.00023109293924061138,-0.00039233630399066,-0.0009525765831113378
2019-09-18,0.0018470008363132063,-0.0007042800567406582,-0.0015986753716217118
2019-09-19,0.0008129853598099772,-0.001006095550638281,-0.0013623419774868159
2019-09-20,-0.0008368219027145908,-0.002596840491279454,-0.0013474351881595902
2019-09-23,-0.0011343339986022798,-0.003161890128592636,-0.00144211182803544
2019-09-24,-0.003694961909196452,-0.0056566868977030475,-0.001426332194461733
2019-09-25,-0.0009775353494942062,-0.002550884401837661,-0.0013013049035021174
2019-09-26,-0.0015951609447882728,-0.0034421083664020998,-0.0013964863024225813
2019-09-27,-0.0025174155502261032,-0.0036550314443780756,-0.0011623652675254
2019-09-30,-0.002435679544593963,-0.0038610412887009524,-0.0012590669483698832
2019-10-01,-0.0046293728650228455,-0.004709726789294265,-0.0008076089231449327
2019-10-02,-0.007076523079634475,-0.006180221410612915,-0.00047051108465648235
2019-10-03,-0.009768900893853872,-0.007927653901648256,-0.00013710178145803594
2019-10-04,-0.009127039841292985,-0.008319621508505775,-0.0004638625653145254
2019-10-07,-0.00688260780173811,-0.006750769335725875,-0.0006776276036229073
2019-10-08,-0.007957870626342423,-0.007180948291321576,-0.0004513723435136528
2019-10-09,-0.0060760816465626945,-0.00532438459798504,-0.0004464334129484311
2019-10-10,-0.0039307087933886705,-0.0025540535815450098,-0.00022270788704029389
2019-10-11,-0.0005562635221159995,0.00045101192865220474,-0.0003296913288832169
2019-10-15,-0.0011875670644030194,0.000761050588225443,2.177120060485625e-06
2019-10-16,-0.0021230555182215043,8.697619965024707e-05,0.00011157361658268034
2019-10-17,-0.0014047592519276448,0.00040883445189793743,9.32455875590956e-07
2019-10-18,-0.002008513646937615,0.0003955603243666518,0.00021976289019222484
2019-10-21,-0.000644571921966719,0.0016814460431922931,0.00021735823764523285
2019-10-22,-0.0012730082475691923,0.00097748805113963,0.00021497989688303173
2019-10-23,-0.0018810403633683728,0.000621068537843894,0.000322047898640502
2019-10-24,-0.001819966328245029,0.0006009035470053355,0.000318524040271867
2019-10-25,-0.0001374641846150927,0.0015554399218386415,9.619810279525167e-05
2019-10-28,0.00019168124773710757,0.0031283486277690273,0.0005328267746462893
2019-10-29,0.00018545769853276235,0.0027020944969070575,0.0004175762484608881
2019-10-30,-0.0007946104273808959,0.0006662690057655967,8.474615992680321e-05
2019-10-31,-0.003690950772887231,-0.0022775034967260303,8.381886474453869e-05
2019-11-01,-0.0022723833066913756,-0.000904828149737379,8.290171605570578e-05
2019-11-04,-0.0008998742031667693,0.0010726432995926205,0.0003008352401155863
2019-11-05,0.00010338975604553317,0.0033105919827041775,0.0007352247658895245
2019-11-06,-0.0005493315549742764,0.0015796918751872853,0.0003989189571562063
2019-11-07,0.0017412797669440296,0.005099906451891621,0.0008322352477729511
2019-11-08,0.0016847435098190243,0.005583685989226339,0.0010419695404520726
2019-11-12,0.0009806784548896143,0.004753029206352925,0.0010305682765392049
2019-11-13,-2.520907466384392e-05,0.003299977942354307,0.0009098714469800927
2019-11-14,-0.0016478016546498673,0.0012447402390891732,0.0007904952859758913
2019-11-15,-0.000620253821294743,0.0018536901668483713,0.000672425342729191
2019-11-18,-0.0009247974976146276,0.0008194574996797997,0.00044622700592439996
2019-11-19,-0.0008947709676415249,0.0001434867425677683,0.00022250373852849425
2019-11-20,-0.002164448204738087,-0.001809265305335316,1.2284582531363512e-06
2019-11-21,-0.0007954435620087462,-0.0004517928196483109,1.2150164237870295e-06
2019-11-22,-0.00044493470950461686,-0.000437123910318654,-0.00010821859696390538
2019-11-25,-0.00043048847081401297,-0.0007476134891470102,-0.00021645478426692504
2019-11-26,-0.0013905579200839666,-0.0013727042383250285,-0.00010466601048110881
2019-11-27,0.00027800209624609303,-0.0003540883288106444,-0.00032236138893788826
2019-11-29,-0.0003803885669078099,-1.790949576763051e-05,9.42685556937181e-06
2019-12-02,-0.00036803802667046765,0.0016060830675129023,0.0005564252998116958
2019-12-03,-0.0029535462045975794,-0.002017567955604067,0.00022207592053345677
2019-12-04,-0.0012342387384813615,-0.00032865003857299077,0.00021964595873476882
2019-12-05,-0.001194165201765956,0.0006560672879507831,0.0005455035415733146
2019-12-06,-0.00018134613723270286,0.0019334948089867064,0.0006489549430788027
2019-12-09,0.0004739062788369677,0.0015460354565445353,0.00031359310149557966
2019-12-10,0.00110788381433894,0.0021452028644537006,0.0003101617557867074
2019-12-11,-0.0002268160617591444,0.00012745865417292685,8.792731869337906e-05
2019-12-12,0.001403959326173807,0.003694824660732119,0.0007434871270061352
2019-12-13,-0.000265035809977269,0.00097740255724341,0.00040709091125421025
2019-12-16,0.0010422982904445047,0.0032184435378711028,0.0007308974654495561
2019-12-17,0.00035909228918401374,0.0031139464002751535,0.0009417405993718799
2019-12-18,0.0003474332012084244,0.003986888743169543,0.0012596969996438038
2019-12-19,1.1470448322358345e-05,0.003857441556455711,0.0013553336735740741
2019-12-20,0.0003357802380268754,0.0037321972896695622,0.001231083250692308
2019-12-23,0.0006495602656524032,0.003935701696237124,0.0012176126985360863
2019-12-24,-2.089423043704128e-05,0.002833869817616547,0.001094869222951512
2019-12-26,0.0006291485975865238,0.0027418591047437143,0.0008640484917486098
2019-12-27,-0.0010146898122267152,0.0020034713865524413,0.0011828550015377207
2019-12-30,-0.001306426853434872,0.0025877866633749803,0.001498173120338294
2019-12-31,-0.0012640094970152132,0.0031531302623777715,0.0017006206995964102
2020-01-02,-0.001222969356718219,0.0017520248716315309,0.0012443311791559002
2020-01-03,-0.002806672790591222,-0.0009023179780209232,0.0009024547118264967
2020-01-06,-0.002390862902054254,-0.0005483391033075807,0.0008925800236139404
2020-01-07,-0.002313235835831345,0.00011882892166479011,0.0011016540218329884
