date,hsvol
1999-02-02,0.001157344745905132
1999-02-03,0.001179749974506411
1999-02-04,0.0011821109691344113
1999-02-05,0.001120091878253725
1999-02-08,0.0011217052510590169
1999-02-09,0.0010928310872768215
1999-02-10,0.0011329441520548326
1999-02-11,0.001133007624321219
1999-02-12,0.0013437559357640297
1999-02-16,0.0013572146975670144
1999-02-17,0.0013848184423004579
1999-02-18,0.0015972266587230667
1999-02-19,0.0015582285433925931
1999-02-22,0.0015129187991443712
1999-02-23,0.001545481512460582
1999-02-24,0.001557496728390071
1999-02-25,0.001931196137692452
1999-02-26,0.0020275134507085906
1999-03-01,0.001974683233159155
1999-03-02,0.001924471173698015
1999-03-03,0.0019006412621791259
1999-03-04,0.0018400836915791136
1999-03-05,0.0019381120881081667
1999-03-08,0.0019944455411379397
1999-03-09,0.001992488947254702
1999-03-10,0.002101376849186958
1999-03-11,0.0021803717222221783
1999-03-12,0.0021659927390021328
1999-03-15,0.0022636462452684356
1999-03-16,0.002257683979148525
1999-03-17,0.002343812801297621
1999-03-18,0.002473493992859412
1999-03-19,0.00238842465085506
1999-03-22,0.002396381413805083
1999-03-23,0.0023766828576199314
1999-03-24,0.0023410619358352567
1999-03-25,0.002363181147763966
1999-03-26,0.001987195680048017
1999-03-29,0.0017222199342127413
1999-03-30,0.0016252449249155095
1999-03-31,0.001490988164835827
1999-04-01,0.001448692082208099
1999-04-05,0.0013987079012462475
1999-04-06,0.001404581434296021
1999-04-07,0.0014040836223192135
1999-04-08,0.0013290673410961242
1999-04-09,0.0014230622287213393
1999-04-12,0.0014002525083132546
1999-04-13,0.0014803408031215028
1999-04-14,0.0014601799899932823
1999-04-15,0.0014979291564343683
1999-04-16,0.0015444090380904855
1999-04-19,0.0013658816264442047
1999-04-20,0.0014517400279726075
1999-04-21,0.0014474539723894992
1999-04-22,0.001463793646899926
1999-04-23,0.001461155097132726
1999-04-26,0.0013796721391559216
1999-04-27,0.0013675905854848168
1999-04-28,0.0013692841524548657
1999-04-29,0.001397729547583858
1999-04-30,0.001494654481242055
1999-05-03,0.0015061166737420895
1999-05-04,0.0015035058038758457
1999-05-05,0.0014675719080091687
1999-05-06,0.001621106169866593
1999-05-07,0.0015830215575170733
1999-05-10,0.0013550114032468295
1999-05-11,0.001375552028411379
1999-05-12,0.0013749620960332438
1999-05-13,0.0013283966847339082
1999-05-14,0.0014040093429115088
1999-05-17,0.0015737960081057666
1999-05-18,0.0015399129569040738
1999-05-19,0.001649241653675089
1999-05-20,0.0016571853517894808
1999-05-21,0.001659590702987681
1999-05-24,0.0016439916384458997
1999-05-25,0.0016220109384210996
1999-05-26,0.0016478582400060984
1999-05-27,0.0016877223993483834
1999-05-28,0.0015453785733324146
1999-05-31,0.0015666302182402805
1999-06-01,0.0015832800139904107
1999-06-02,0.001606595752277326
1999-06-03,0.0015472890217668857
1999-06-04,0.0015714366823035275
1999-06-07,0.001658151937382294
1999-06-08,0.0017857535522462907
1999-06-09,0.0017931215942174929
1999-06-10,0.0018305572062444684
1999-06-11,0.0019224492525590294
1999-06-14,0.0019137792690163333
1999-06-15,0.0018316939988501624
1999-06-16,0.002021568071910427
1999-06-17,0.0021676423124489586
1999-06-18,0.0022577819963557734
1999-06-21,0.0022589807288805543
1999-06-22,0.0022517089549808664
1999-06-23,0.0022322857178342596
1999-06-24,0.002191313899484168
1999-06-25,0.002117131207856323
1999-06-28,0.0021107300151295564
1999-06-29,0.0021351186541613077
1999-06-30,0.0021610141176197284
1999-07-01,0.0021913769290358804
1999-07-02,0.0020369036468148517
1999-07-06,0.002044155989845666
1999-07-07,0.0020401335281271665
1999-07-08,0.0020256668305716737
1999-07-09,0.0020254412118564814
1999-07-12,0.00192741266361195
1999-07-13,0.0015890032763912062
1999-07-14,0.0013806040675334557
1999-07-15,0.0013675770644319977
1999-07-16,0.0013334311106296584
1999-07-19,0.0012325243114748403
1999-07-20,0.0012189612004392014
1999-07-21,0.0013092666604389719
1999-07-22,0.0013204244499055425
1999-07-23,0.001542242782638299
1999-07-26,0.0019941540015774293
1999-07-27,0.0021173579433660223
1999-07-28,0.0021160087724126204
1999-07-29,0.0021860221612724565
1999-07-30,0.0021539667500985733
1999-08-02,0.0024187268750153076
1999-08-03,0.002530928437917879
1999-08-04,0.0026875569610002384
1999-08-05,0.0026786396485901356
1999-08-06,0.002696385728472976
1999-08-09,0.002664762699575359
1999-08-10,0.0026478158385298324
1999-08-11,0.002523947775730601
1999-08-12,0.002553263140288842
1999-08-13,0.002711908737631649
1999-08-16,0.002716525473966627
1999-08-17,0.002992309219840902
1999-08-18,0.003000714659500149
1999-08-19,0.003046613601608977
1999-08-20,0.003046291489070988
1999-08-23,0.0030278929657318026
1999-08-24,0.002923876524712401
1999-08-25,0.0029162199915364127
1999-08-26,0.0029951167057822594
1999-08-27,0.0029764303920451606
1999-08-30,0.0029656385261032456
1999-08-31,0.0026508092036023243
1999-09-01,0.002600580633409398
1999-09-02,0.0025073800258931874
1999-09-03,0.002508648645237192
1999-09-07,0.00237411794559983
1999-09-08,0.002360003455425613
1999-09-09,0.002119037151468016
1999-09-10,0.002089979769575263
1999-09-13,0.0020848706239051133
1999-09-14,0.002018934331732793
1999-09-15,0.0019599392687890986
1999-09-16,0.0015938767853973003
1999-09-17,0.0015353737996003814
1999-09-20,0.0015151367547047183
1999-09-21,0.0014939721779212625
1999-09-22,0.0014980554097973823
1999-09-23,0.0014742040635952753
1999-09-24,0.00147236640057059
1999-09-27,0.0013094315939544679
1999-09-28,0.0012957211735602665
1999-09-29,0.0013004675543336988
1999-09-30,0.0013115658409316245
1999-10-01,0.0012858958347420257
1999-10-04,0.001059994265197801
1999-10-05,0.0010577745485669358
1999-10-06,0.0011221313181338944
1999-10-07,0.001235795390249404
1999-10-08,0.0011914957818274386
1999-10-12,0.0011873179833050648
1999-10-13,0.00120785067845631
1999-10-14,0.0011933344481874356
1999-10-15,0.0011870015562043805
1999-10-18,0.0012570668921773726
1999-10-19,0.0013028633011660945
1999-10-20,0.0013120581522581345
1999-10-21,0.0013105172254520038
1999-10-22,0.0013071940525855488
1999-10-25,0.0013070621748448045
1999-10-26,0.0012775083349403401
1999-10-27,0.0014022425093032258
1999-10-28,0.0014028969672127108
1999-10-29,0.0013839134866772235
1999-11-01,0.00139668831833946
1999-11-02,0.0015067243272329088
1999-11-03,0.0017473312674571883
1999-11-04,0.0018891159462861174
1999-11-05,0.0021743700946915017
1999-11-08,0.0021788874077193206
1999-11-09,0.002270030003452809
1999-11-10,0.002269955424220509
1999-11-12,0.0023268947813284233
1999-11-15,0.0024348559422520647
1999-11-16,0.0024630350222108583
1999-11-17,0.0024004227080785473
1999-11-18,0.0023127042365976807
1999-11-19,0.0023191385931343195
1999-11-22,0.002393742999138165
1999-11-23,0.002379624888958974
1999-11-24,0.0023884246579006585
1999-11-26,0.0023700674377977356
1999-11-29,0.0022620588036265953
1999-11-30,0.002223877628056419
1999-12-01,0.0022309311959631943
1999-12-02,0.002240204831158163
1999-12-03,0.002185250743781062
1999-12-06,0.0020751885745507073
1999-12-07,0.002218670418946695
1999-12-08,0.0019272096048382015
1999-12-09,0.0018856287175921206
1999-12-10,0.0017882961916351357
1999-12-13,0.0017879946797981117
1999-12-14,0.0017266722551521772
1999-12-15,0.0014985275424987
1999-12-16,0.001778434185079649
1999-12-17,0.0020168038831874257
1999-12-20,0.0021934555997703605
