date,hsvol
1988-02-02,0.020326204374439345
1988-02-03,0.020367173116753734
1988-02-04,0.020365681497885105
1988-02-05,0.020256406089261866
1988-02-08,0.013007050748772817
1988-02-09,0.012704892158798237
1988-02-10,0.013131345414747265
1988-02-11,0.013176809218962273
1988-02-12,0.013212821065399864
1988-02-16,0.012279235891367772
1988-02-17,0.012300175332480555
1988-02-18,0.012104416201153089
1988-02-19,0.010398083103681266
1988-02-22,0.010697227239112627
1988-02-23,0.010568668250109544
1988-02-24,0.009642281635957742
1988-02-25,0.00968500068933728
1988-02-26,0.009658807142816616
1988-02-29,0.010046587037665923
1988-03-01,0.009677996898391503
1988-03-02,0.009417956369070044
1988-03-03,0.009439984213150468
1988-03-04,0.00880968001304803
1988-03-07,0.008812822707199007
1988-03-08,0.00871547606125315
1988-03-09,0.008436801164099332
1988-03-10,0.009697176016349332
1988-03-11,0.008883952870989104
1988-03-14,0.008861645385535265
1988-03-15,0.008806609436681248
1988-03-16,0.008869234299600827
1988-03-17,0.008946850807826841
1988-03-18,0.00881383155602849
1988-03-21,0.008707182659134774
1988-03-22,0.00808419865728497
1988-03-23,0.008057462224250663
1988-03-24,0.009338478280917247
1988-03-25,0.009840489328858965
1988-03-28,0.00980405216096191
1988-03-29,0.008766637740453262
1988-03-30,0.00887261284221281
1988-03-31,0.00891570000252197
1988-04-04,0.009122735186370596
1988-04-05,0.009466326173461001
1988-04-06,0.011283981096681533
1988-04-07,0.011153569431516309
1988-04-08,0.011489958139015419
1988-04-11,0.0105723618368503
1988-04-12,0.010576752722882748
1988-04-13,0.010532526218209907
1988-04-14,0.014464769657253075
1988-04-15,0.014238726168439263
1988-04-18,0.014039103801997981
1988-04-19,0.014046763241012531
1988-04-20,0.014010480684586555
1988-04-21,0.014018358185611132
1988-04-22,0.014473149335198072
1988-04-25,0.013932723497216316
1988-04-26,0.013380010277409345
1988-04-27,0.013369374325753204
1988-04-28,0.013330068050678491
1988-04-29,0.013255468580998759
1988-05-02,0.013243445611380581
1988-05-03,0.013037297659027818
1988-05-04,0.013122904778963738
1988-05-05,0.011706569729721762
1988-05-06,0.011702417308083867
1988-05-09,0.011276816471034137
1988-05-10,0.011315440274955828
1988-05-11,0.011648119294431894
1988-05-12,0.011676135338275212
1988-05-13,0.007350560349686087
1988-05-16,0.007573784871634689
1988-05-17,0.00803813937645259
1988-05-18,0.008652963605936937
1988-05-19,0.008633432356923206
1988-05-20,0.008640635645521873
1988-05-23,0.008108185714124088
1988-05-24,0.008221189808786113
1988-05-25,0.008074287222030305
1988-05-26,0.008146345377216297
1988-05-27,0.008144049770783063
1988-05-31,0.011189604766325405
1988-06-01,0.011778131848387923
1988-06-02,0.011801880032994492
1988-06-03,0.011563704274596817
1988-06-06,0.011464725388063072
1988-06-07,0.011531400982740674
1988-06-08,0.012437587868375729
1988-06-09,0.012534222210976772
1988-06-10,0.011730965457274149
1988-06-13,0.011743432246645792
1988-06-14,0.01171255260144932
1988-06-15,0.011676627792459692
1988-06-16,0.01202970371406717
1988-06-17,0.011265868968021998
1988-06-20,0.01146754316836568
1988-06-21,0.011562939799417705
1988-06-22,0.011460735337779722
1988-06-23,0.011487416446559855
1988-06-24,0.01157703481539285
1988-06-27,0.012452768064144226
1988-06-28,0.012500778379700766
1988-06-29,0.010470281576648859
1988-06-30,0.010013421214223054
1988-07-01,0.010047850648882285
1988-07-05,0.010474669583540775
1988-07-06,0.01101157416720399
1988-07-07,0.01087519917403651
1988-07-08,0.009699169949354207
1988-07-11,0.009657965971062745
1988-07-12,0.009862932338325955
1988-07-13,0.009946900228720456
1988-07-14,0.009678029473781049
1988-07-15,0.009803360522284373
1988-07-18,0.0091103149518164
1988-07-19,0.009231231622791134
1988-07-20,0.009210641231307838
1988-07-21,0.009321305001586552
1988-07-22,0.00892016823287132
1988-07-25,0.00903764117149593
1988-07-26,0.009068290393683271
1988-07-27,0.00855913173307524
1988-07-28,0.00865367060031952
1988-07-29,0.009986892411549993
1988-08-01,0.009774191788070595
1988-08-02,0.00967912919842506
