date,volatility
1983-08-31,0.019755226976577875
1983-09-30,0.0180121927848329
1983-10-31,0.021144255048570454
1983-11-30,0.01679508167089149
1983-12-30,0.015343529669797542
1984-01-31,0.014883876062590722
1984-02-28,0.023219513373231516
1984-02-29,0.016096050609146692
1984-03-30,0.013410198067015402
1984-04-30,0.015036137552515906
1984-05-31,0.015931271547719107
1984-06-29,0.027995635964609876
1984-07-31,0.019225265871571355
1984-08-31,0.02157285567806057
1984-09-28,0.021644554923397435
1984-10-31,0.021134440090532985
1984-11-30,0.024001334561834425
1984-12-31,0.018261469503731895
1985-01-31,0.015506253882170862
1985-02-28,0.026269389895103964
1985-03-29,0.01791702356042503
1985-04-30,0.01551472686039468
1985-05-31,0.01815335841168103
1985-06-28,0.025097865820319146
1985-07-31,0.01755434825391523
1985-08-30,0.016201946851755338
1985-09-30,0.018570754682208746
1985-10-31,0.01543918459391744
1985-11-29,0.013064974139856498
1985-12-31,0.018914320101867072
1986-01-31,0.0212797138062264
1986-02-28,0.01622235890209117
1986-03-31,0.024756137547871638
1986-04-30,0.022950573662846967
1986-05-30,0.019067012626186666
1986-06-30,0.01754751580757815
1986-07-31,0.016725463446936734
1986-08-29,0.01649938094556531
1986-09-30,0.016879035917904187
1986-10-31,0.015558839061047526
1986-11-28,0.018434445185122505
1986-12-31,0.013619607612702185
1987-01-30,0.012673099755534769
1987-02-27,0.02613418106989803
1987-03-31,0.017249828344114294
1987-04-30,0.014837583162156767
1987-05-29,0.027826528048569284
1987-06-30,0.017723480603159713
1987-07-31,0.018176733659482833
1987-08-31,0.01478315482127689
1987-09-30,0.014212522919114616
1987-10-30,0.025447746096155233
1987-11-30,0.024219640183454693
1987-12-31,0.023732709664041517
1988-01-29,0.02277905114490178
1988-02-29,0.02544459357626105
1988-03-31,0.025086400258430758
1988-04-29,0.020871572180862025
1988-05-31,0.018778460299423417
1988-06-30,0.015836227623396065
1988-07-29,0.017690515238601413
1988-08-31,0.014855522535485801
1988-09-30,0.012921998210703342
1988-10-31,0.014490776894728939
1988-11-30,0.013767320593630995
1988-12-30,0.011929053274262835
1989-01-31,0.010916644993749471
1989-02-28,0.014123677888783841
1989-03-31,0.010050496402968276
1989-04-28,0.011516208730581184
1989-05-31,0.009768682711091513
