Security,USGGBE01 Index,
Start Date,1/11/2001 0:00,
End Date,6/23/2025 0:00,
Period,D,
,,
Date,PX_LAST,VOLATILITY_30D
6/12/2020,0.0956,#N/A N/A
6/11/2020,-0.0206,#N/A N/A
6/10/2020,0.149,#N/A N/A
6/9/2020,0.0334,#N/A N/A
6/8/2020,-0.084,#N/A N/A
6/5/2020,-0.1431,#N/A N/A
6/4/2020,-0.3961,#N/A N/A
6/3/2020,-0.47,#N/A N/A
6/2/2020,-0.5406,#N/A N/A
6/1/2020,-0.5976,#N/A N/A
5/29/2020,-0.6114,#N/A N/A
5/28/2020,-0.6562,#N/A N/A
5/27/2020,-0.7364,#N/A N/A
5/26/2020,-0.7534,#N/A N/A
5/25/2020,-0.8508,#N/A N/A
5/22/2020,-0.8508,#N/A N/A
5/21/2020,-0.8567,#N/A N/A
5/20/2020,-0.9153,#N/A N/A
5/19/2020,-0.9583,#N/A N/A
5/18/2020,-1.0594,#N/A N/A
5/15/2020,-1.2371,#N/A N/A
5/14/2020,-1.3054,#N/A N/A
5/13/2020,-1.351,#N/A N/A
5/12/2020,-1.3124,#N/A N/A
5/11/2020,-1.3338,#N/A N/A
5/8/2020,-1.3233,#N/A N/A
5/7/2020,-1.4123,#N/A N/A
5/6/2020,-1.4808,#N/A N/A
5/5/2020,-1.4469,#N/A N/A
5/4/2020,-1.493,#N/A N/A
5/1/2020,-1.5303,#N/A N/A
4/30/2020,-1.512,#N/A N/A
4/29/2020,-1.4392,#N/A N/A
4/28/2020,-1.4548,#N/A N/A
4/27/2020,-1.4815,#N/A N/A
4/24/2020,-1.561,#N/A N/A
4/23/2020,-2.2665,#N/A N/A
4/22/2020,-2.1148,#N/A N/A
4/21/2020,-2.2422,#N/A N/A
4/20/2020,-2.0916,#N/A N/A
4/17/2020,-1.9646,#N/A N/A
4/16/2020,-1.9356,#N/A N/A
4/15/2020,-1.8558,#N/A N/A
4/14/2020,-1.765,#N/A N/A
4/13/2020,-1.7528,#N/A N/A
4/10/2020,-1.7563,#N/A N/A
4/9/2020,-1.7563,#N/A N/A
4/8/2020,-1.8349,#N/A N/A
4/7/2020,-1.7528,#N/A N/A
4/6/2020,-1.787,#N/A N/A
4/3/2020,-1.8006,#N/A N/A
4/2/2020,-1.9116,#N/A N/A
4/1/2020,-2.2231,#N/A N/A
3/31/2020,-2.1872,#N/A N/A
3/30/2020,-2.2455,#N/A N/A
3/27/2020,-2.1722,755.0283
3/26/2020,-2.1545,732.6471
3/25/2020,-2.0981,712.9187
3/24/2020,-2.1811,694.5393
3/23/2020,-2.2487,678.9971
3/20/2020,-2.1654,662.8818
3/19/2020,-2.1354,647.5439
3/18/2020,-2.0067,634.5475
3/17/2020,-1.6543,621.7503
3/16/2020,-1.3205,611.8775
3/13/2020,-0.4897,599.6856
3/12/2020,-0.3921,587.7589
3/11/2020,-0.0958,576.9799
3/10/2020,-0.0328,566.2381
3/9/2020,0.1198,557.2773
3/6/2020,0.7548,112.589
3/5/2020,0.9942,79.8658
3/4/2020,1.1042,76.4402
3/3/2020,1.2004,72.9886
3/2/2020,1.2348,74.0618
2/28/2020,1.2366,74.0622
2/27/2020,1.3843,66.2094
2/26/2020,1.4364,65.4074
2/25/2020,1.4701,65.0326
2/24/2020,1.5581,62.648
2/21/2020,1.6246,61.1778
2/20/2020,1.6095,61.1607
2/19/2020,1.5904,61.1503
2/18/2020,1.5368,60.4565
2/17/2020,1.5392,61.6513
2/14/2020,1.5392,61.7683
2/13/2020,1.506,61.4977
2/12/2020,1.479,61.6566
2/11/2020,1.393,59.8592
2/10/2020,1.3744,59.6948
2/7/2020,1.3732,59.7005
2/6/2020,1.3048,57.4404
2/5/2020,1.264,56.436
2/4/2020,1.1389,46.1636
2/3/2020,1.1441,46.2118
1/31/2020,1.1945,45.625
1/30/2020,1.196,45.6372
1/29/2020,1.2726,42.1334
1/28/2020,1.223,40.6525
1/27/2020,1.1814,38.8443
1/24/2020,1.2472,36.6106
1/23/2020,1.3359,30.4087
1/22/2020,1.3745,30.7413
1/21/2020,1.4484,27.2506
1/20/2020,1.4628,28.9996
1/17/2020,1.4628,28.9847
1/16/2020,1.4466,28.9491
1/15/2020,1.4392,29.4158
1/14/2020,1.4611,28.7383
1/13/2020,1.4654,31.336
1/10/2020,1.4656,32.2559
1/9/2020,1.4494,32.3692
1/8/2020,1.4325,34.763
1/7/2020,1.488,32.1086
1/6/2020,1.5052,31.8821
1/3/2020,1.5204,31.791
1/2/2020,1.4856,31.79
1/1/2020,1.4336,30.6262
12/31/2019,1.4336,30.8864
12/30/2019,1.4305,31.142
12/27/2019,1.4366,32.0975
12/26/2019,1.4527,31.681
12/25/2019,1.4198,31.3148
12/24/2019,1.4198,31.5769
12/23/2019,1.3897,31.7421
12/20/2019,1.4048,33.1795
12/19/2019,1.4097,33.1032
12/18/2019,1.3812,32.81
12/17/2019,1.3854,32.7818
12/16/2019,1.3553,32.398
12/13/2019,1.3503,32.7972
12/12/2019,1.306,33.6688
12/11/2019,1.3405,39.1616
12/10/2019,1.2895,42.6208
12/9/2019,1.2796,45.2792
12/6/2019,1.268,45.5466
12/5/2019,1.2404,45.2733
12/4/2019,1.2343,45.8602
12/3/2019,1.1755,44.1058
12/2/2019,1.198,44.2274
11/29/2019,1.178,44.4308
11/28/2019,1.2207,42.9577
11/27/2019,1.2207,90.0383
11/26/2019,1.2289,91.9521
11/25/2019,1.2006,92.6941
11/22/2019,1.2101,93.6699
11/21/2019,1.2126,93.6709
11/20/2019,1.1879,95.3748
11/19/2019,1.1636,100.273
11/18/2019,1.1882,100.0067
11/15/2019,1.1723,99.9912
11/14/2019,1.1634,100.1044
11/13/2019,1.1729,100.0431
11/12/2019,1.1441,100.0598
11/11/2019,1.1786,104.2636
11/8/2019,1.1786,104.2656
11/7/2019,1.1709,106.9472
11/6/2019,1.173,107.2937
11/5/2019,1.1693,107.328
11/4/2019,1.1435,107.0723
11/1/2019,1.0954,106.6569
10/31/2019,1.0093,102.8579
10/30/2019,1.0663,102.0393
10/29/2019,1.1149,102.402
10/28/2019,1.1288,102.8206
10/25/2019,1.1344,104.2602
10/24/2019,1.1037,116.7478
10/23/2019,1.0792,116.5533
10/22/2019,1.0484,116.1614
10/21/2019,1.0244,115.7874
10/18/2019,1.0363,115.9986
10/17/2019,1.342,86.3793
10/16/2019,1.2648,85.2338
10/15/2019,1.2096,87.9124
10/14/2019,1.2662,88.1025
10/11/2019,1.2662,93.2159
10/10/2019,1.1902,91.4624
10/9/2019,1.0718,86.5362
10/8/2019,1.0638,87.3309
10/7/2019,1.0688,88.8503
10/4/2019,1.0481,89.4863
10/3/2019,1.0476,89.5688
10/2/2019,1.0681,90.4783
10/1/2019,1.1802,85.0759
9/30/2019,1.1777,85.2423
9/27/2019,1.2758,81.4352
9/26/2019,1.317,80.5877
9/25/2019,1.3382,80.4817
9/24/2019,1.3631,80.8943
9/23/2019,1.4297,83.9521
9/20/2019,1.4429,96.4774
9/19/2019,1.446,97.5069
9/18/2019,1.3946,97.2227
9/17/2019,1.4499,96.4962
9/16/2019,1.5497,97.0288
9/13/2019,1.3103,84.286
9/12/2019,1.2948,86.5811
9/11/2019,1.2818,86.5921
9/10/2019,1.2949,90.9345
9/9/2019,1.2747,91.1917
9/6/2019,1.2345,90.8485
9/5/2019,1.1911,90.2375
9/4/2019,1.0941,86.2664
9/3/2019,1.0308,83.9268
9/2/2019,1.133,79.5175
8/30/2019,1.133,80.03
8/29/2019,1.1819,79.1016
8/28/2019,1.1389,78.2673
8/27/2019,1.0807,77.0624
8/26/2019,1.0383,76.2435
8/23/2019,1.0247,76.0192
8/22/2019,1.073,242.4459
8/21/2019,1.079,242.5181
8/20/2019,1.0566,243.2292
8/19/2019,1.0718,249.3669
8/16/2019,1.0624,249.4166
8/15/2019,1.0749,250.449
8/14/2019,1.1074,251.2551
8/13/2019,1.2056,249.035
8/12/2019,1.0213,245.4135
8/9/2019,1.0597,248.7433
8/8/2019,1.04,248.7728
8/7/2019,0.9957,249.7422
8/6/2019,1.0713,248.1817
8/5/2019,1.0668,249.8533
8/2/2019,1.1321,249.2568
8/1/2019,1.1189,251.1437
7/31/2019,1.2228,251.8963
7/30/2019,1.2543,251.4813
7/29/2019,1.2312,251.4888
7/26/2019,1.2469,251.2657
7/25/2019,1.2708,254.9844
7/24/2019,1.2697,256.2494
7/23/2019,1.2588,257.8234
7/22/2019,1.2257,262.0778
7/19/2019,1.221,262.0852
7/18/2019,1.2363,262.8031
7/17/2019,1.2859,262.7997
7/16/2019,1.3346,262.4392
7/15/2019,1.3626,264.8836
7/12/2019,0.6365,124.3106
7/11/2019,0.6445,124.5496
7/10/2019,0.595,120.7336
7/9/2019,0.4833,96.5055
7/8/2019,0.458,92.9729
7/5/2019,0.4846,93.3107
7/4/2019,0.5146,93.5101
7/3/2019,0.5146,92.9765
7/2/2019,0.5054,92.5266
7/1/2019,0.5716,88.6009
6/28/2019,0.5669,88.3912
6/27/2019,0.6001,88.2112
6/26/2019,0.5953,87.314
6/25/2019,0.5287,76.43
6/24/2019,0.5489,78.5097
6/21/2019,0.5935,79.1544
6/20/2019,0.6598,76.1957
6/19/2019,0.6428,74.6814
6/18/2019,0.6331,73.4419
6/17/2019,0.6114,71.5928
6/14/2019,0.6933,66.1251
6/13/2019,0.7405,65.8306
6/12/2019,0.7994,64.1625
6/11/2019,0.9216,53.1049
6/10/2019,0.9206,52.6524
6/7/2019,0.9759,51.6961
6/6/2019,1.0148,51.3736
6/5/2019,0.9951,50.5632
6/4/2019,1.114,42.0785
6/3/2019,1.1492,41.9007
5/31/2019,1.2054,41.2044
5/30/2019,1.2665,40.6196
5/29/2019,1.3008,41.2218
5/28/2019,1.3124,41.9971
5/27/2019,1.315,42.6463
5/24/2019,1.315,63.1082
5/23/2019,1.3647,320.5578
5/22/2019,1.4775,322.0166
5/21/2019,1.5367,322.0316
5/20/2019,1.5316,322.0646
5/17/2019,1.5616,322.0676
5/16/2019,1.6271,322.9031
5/15/2019,1.5745,322.3006
5/14/2019,1.5398,321.9258
5/13/2019,1.5072,322.036
5/10/2019,1.5115,321.9226
5/9/2019,1.5188,323.0809
5/8/2019,1.5504,323.7359
5/7/2019,1.5393,324.039
5/6/2019,1.6356,324.3273
5/3/2019,1.6309,324.4526
5/2/2019,1.6496,324.7524
5/1/2019,1.7127,325.271
4/30/2019,1.7551,326.0291
4/29/2019,1.7626,325.9391
4/26/2019,1.7943,326.9288
4/25/2019,1.8825,327.2999
4/24/2019,1.8993,327.5316
4/23/2019,1.9287,327.6867
4/22/2019,1.9272,328.4079
4/18/2019,#N/A N/A,324.7471
4/17/2019,#N/A N/A,318.4439
4/16/2019,#N/A N/A,312.5254
4/15/2019,#N/A N/A,306.7178
4/12/2019,1.6936,301.3474
4/11/2019,4.5304,35.2503
4/10/2019,4.2933,33.6841
4/9/2019,4.4353,30.964
4/8/2019,4.4114,33.5322
4/5/2019,4.4961,35.5225
4/4/2019,4.3647,38.3366
4/3/2019,4.3583,60.0565
4/2/2019,4.3528,62.4111
4/1/2019,4.2393,64.7755
3/29/2019,4.294,65.6341
3/28/2019,4.0855,66.4385
3/27/2019,3.9788,116.0574
3/26/2019,3.8835,124.1694
3/25/2019,3.8333,439.2167
3/22/2019,3.7876,446.3574
3/21/2019,3.7332,453.905
3/20/2019,3.6421,462.0573
3/19/2019,3.5037,470.9331
3/18/2019,3.5858,478.7009
3/15/2019,3.4084,488.8312
3/14/2019,3.3114,499.153
3/13/2019,3.2535,509.8326
3/12/2019,3.2207,520.964
3/11/2019,3.0649,534.0716
3/8/2019,3.0597,546.53
3/7/2019,3.0085,560.5144
3/6/2019,2.9507,575.6996
3/5/2019,2.9668,590.7763
3/4/2019,2.9303,#N/A N/A
3/1/2019,2.8953,#N/A N/A
2/28/2019,2.9104,#N/A N/A
2/27/2019,2.8174,#N/A N/A
2/26/2019,2.6526,#N/A N/A
2/25/2019,2.4651,#N/A N/A
2/22/2019,2.2997,#N/A N/A
2/21/2019,1.9234,#N/A N/A
2/20/2019,1.7537,#N/A N/A
2/19/2019,1.6033,#N/A N/A
2/18/2019,1.4583,#N/A N/A
2/15/2019,1.4583,#N/A N/A
2/14/2019,1.0238,#N/A N/A
2/13/2019,0.8408,#N/A N/A
2/12/2019,0.1949,#N/A N/A
2/11/2019,-0.0155,#N/A N/A
2/8/2019,-0.1624,#N/A N/A
2/7/2019,-0.3818,#N/A N/A
2/6/2019,-0.4612,#N/A N/A
2/5/2019,-0.5175,#N/A N/A
2/4/2019,-0.5929,#N/A N/A
2/1/2019,-0.5841,#N/A N/A
1/31/2019,-0.8642,#N/A N/A
1/30/2019,-0.8815,#N/A N/A
1/29/2019,-1.1189,#N/A N/A
1/28/2019,-1.2177,#N/A N/A
1/25/2019,-1.1361,#N/A N/A
1/24/2019,-1.3,#N/A N/A
1/23/2019,-1.3817,#N/A N/A
1/22/2019,-1.3301,#N/A N/A
1/21/2019,-1.2009,#N/A N/A
1/18/2019,-1.2183,#N/A N/A
1/17/2019,-1.5187,#N/A N/A
1/16/2019,-1.5921,#N/A N/A
1/15/2019,-1.6395,#N/A N/A
1/14/2019,-1.7423,#N/A N/A
1/11/2019,-1.6993,#N/A N/A
1/10/2019,-2.0387,#N/A N/A
1/9/2019,-2.0778,#N/A N/A
1/8/2019,-2.2754,#N/A N/A
1/7/2019,-2.3864,#N/A N/A
1/4/2019,-2.4514,#N/A N/A
1/3/2019,-2.6245,#N/A N/A
1/2/2019,-2.7281,#N/A N/A
1/1/2019,-2.8433,#N/A N/A
12/31/2018,-2.8433,#N/A N/A
12/28/2018,-2.7337,#N/A N/A
12/27/2018,-2.563,#N/A N/A
12/26/2018,-2.4461,#N/A N/A
12/25/2018,-2.5976,#N/A N/A
12/24/2018,-2.5976,#N/A N/A
12/21/2018,-2.4267,#N/A N/A
12/20/2018,-2.2426,#N/A N/A
12/19/2018,-2.0346,#N/A N/A
12/18/2018,-2.0359,#N/A N/A
12/17/2018,-1.7529,#N/A N/A
12/14/2018,-1.677,#N/A N/A
12/13/2018,-1.4924,#N/A N/A
12/12/2018,-1.7354,#N/A N/A
12/11/2018,-1.7684,#N/A N/A
12/10/2018,-1.8067,#N/A N/A
12/7/2018,-1.4216,#N/A N/A
12/6/2018,-1.4451,#N/A N/A
12/5/2018,-1.1646,#N/A N/A
12/4/2018,-1.1646,#N/A N/A
12/3/2018,-1.1301,#N/A N/A
11/30/2018,-1.1052,680.526
11/29/2018,-0.8499,662.9078
11/28/2018,-0.849,650.3426
11/27/2018,-0.8163,634.2429
11/26/2018,-0.6691,617.5454
11/23/2018,-0.7369,609.2022
11/22/2018,-0.3803,#N/A N/A
11/21/2018,-0.3803,590.0672
11/20/2018,-0.4146,577.758
11/19/2018,-0.2028,565.8125
11/16/2018,-0.1567,557.192
11/15/2018,-0.2208,548.7279
11/14/2018,-0.2144,540.9565
11/13/2018,-0.1985,532.3017
11/12/2018,0.0164,525.9088
11/9/2018,0.0164,525.9652
11/8/2018,0.0907,211.2027
11/7/2018,0.1041,215.5328
11/6/2018,0.1675,180.5273
11/5/2018,0.2255,165.4728
11/2/2018,0.2603,163.6647
11/1/2018,0.2916,164.9599
10/31/2018,0.369,155.3028
10/30/2018,0.4672,142.3015
10/29/2018,0.5426,141.2164
10/26/2018,0.5526,142.8824
10/25/2018,0.5267,141.4842
10/24/2018,0.5954,137.8145
10/23/2018,0.6423,145.4947
10/22/2018,0.809,130.0695
10/19/2018,0.85,131.3745
10/18/2018,0.8325,131.1564
10/17/2018,0.8845,132.0407
10/16/2018,0.9961,127.0077
10/15/2018,0.9392,126.6471
10/12/2018,0.9145,126.3458
10/11/2018,0.8807,125.7301
10/10/2018,1.1822,87.8672
10/9/2018,1.3031,81.7486
10/8/2018,1.2964,82.2376
10/5/2018,1.2964,82.5104
10/4/2018,1.2814,82.5599
10/3/2018,1.3234,81.9061
10/2/2018,1.2759,81.951
10/1/2018,1.2732,84.9311
9/28/2018,1.1826,83.1363
9/27/2018,1.1075,82.103
9/26/2018,1.0626,82.1647
9/25/2018,1.0969,81.635
9/24/2018,1.106,83.5814
9/21/2018,1.0546,82.7556
9/20/2018,1.0221,83.5884
9/19/2018,1.0382,86.6785
9/18/2018,0.95,83.2233
9/17/2018,0.9007,90.4254
9/14/2018,0.9104,91.4132
9/13/2018,0.9149,91.4197
9/12/2018,1.0962,71.5732
9/11/2018,1.0745,71.7182
9/10/2018,1.0061,73.3168
9/7/2018,1.0016,75.1038
9/6/2018,0.9326,72.051
9/5/2018,0.9416,73.6574
9/4/2018,0.9895,72.2065
9/3/2018,0.9885,73.3772
8/31/2018,0.9885,73.3985
8/30/2018,0.9654,73.9936
8/29/2018,0.9456,74.5107
8/28/2018,0.9069,74.3449
8/27/2018,0.9188,74.2969
8/24/2018,0.8993,74.1191
8/23/2018,0.8603,83.928
8/22/2018,0.8691,83.9511
8/21/2018,0.7951,78.5345
8/20/2018,0.795,82.7244
8/17/2018,0.7614,80.4336
8/16/2018,0.7764,80.7869
8/15/2018,0.7913,80.8381
8/14/2018,0.8329,81.4619
8/13/2018,0.8267,81.2765
8/10/2018,0.859,81.4149
8/9/2018,0.7877,74.8628
8/8/2018,0.7934,75.3882
8/7/2018,0.8975,68.1939
8/6/2018,0.8566,66.4986
8/3/2018,0.8476,67.5072
8/2/2018,0.838,66.968
8/1/2018,0.8151,66.8585
7/31/2018,0.874,64.8434
7/30/2018,0.9184,63.9617
7/27/2018,0.915,63.9236
7/26/2018,0.963,64.4472
7/25/2018,0.9486,67.4115
7/24/2018,0.9068,64.7734
7/23/2018,0.898,65.1857
7/20/2018,0.9301,64.9668
7/19/2018,0.9632,64.7425
7/18/2018,1.0053,64.3254
7/17/2018,1.0045,65.9688
7/16/2018,1.0275,65.9489
7/13/2018,1.1905,51.8626
7/12/2018,1.212,51.9337
7/11/2018,1.2702,50.7037
7/10/2018,1.411,41.2422
7/9/2018,1.4294,42.1742
7/6/2018,1.4243,45.3523
7/5/2018,1.4404,45.357
7/4/2018,1.4025,45.6752
7/3/2018,1.4025,45.7554
7/2/2018,1.3905,45.4882
6/29/2018,1.4184,45.4979
6/28/2018,1.4017,45.3034
6/27/2018,1.4245,45.2618
6/26/2018,1.3928,44.4452
6/25/2018,1.3512,43.5975
6/22/2018,1.3738,44.2232
6/21/2018,1.3386,43.2362
6/20/2018,1.3536,43.402
6/19/2018,1.3758,43.5327
6/18/2018,1.4195,44.444
6/15/2018,1.3742,42.8495
6/14/2018,1.4963,35.896
6/13/2018,1.5365,35.9286
6/12/2018,1.5081,35.3419
6/11/2018,1.5361,35.1826
6/8/2018,1.5569,35.7572
6/7/2018,1.6003,35.2017
6/6/2018,1.5448,33.7963
6/5/2018,1.5581,33.7781
6/4/2018,1.6061,32.7915
6/1/2018,1.6419,34.5165
5/31/2018,1.6513,34.7788
5/30/2018,1.6369,53.5011
5/29/2018,1.5954,52.8359
5/28/2018,1.6945,50.9116
5/25/2018,1.6945,50.9034
5/24/2018,1.7718,49.6602
5/23/2018,1.8088,49.4368
5/22/2018,1.8392,49.3032
5/21/2018,1.8359,50.1255
5/18/2018,1.8237,50.3631
5/17/2018,1.8338,50.364
5/16/2018,1.8241,50.8437
5/15/2018,1.7908,50.3953
5/14/2018,1.7618,50.2321
5/11/2018,1.7479,50.0224
5/10/2018,1.7414,50.4172
5/9/2018,1.7323,50.3474
5/8/2018,1.6788,48.7947
5/7/2018,1.6971,48.877
5/4/2018,1.6715,48.4426
5/3/2018,1.6366,47.4283
5/2/2018,1.6427,47.552
5/1/2018,1.6278,47.1586
4/30/2018,1.6707,48.166
4/27/2018,1.6989,48.3661
4/26/2018,1.7397,48.1692
4/25/2018,1.7513,48.1637
4/24/2018,1.7626,48.2945
4/23/2018,1.8409,47.1059
4/20/2018,1.8217,46.7703
4/19/2018,2.0958,22.8509
4/18/2018,2.0711,22.3389
4/17/2018,2.0359,21.6441
4/16/2018,2.0374,21.639
4/13/2018,2.0752,21.2847
4/12/2018,2.0876,21.4779
4/11/2018,2.0984,21.6515
4/10/2018,2.0443,19.701
4/9/2018,2.0129,18.6543
4/6/2018,2.0149,18.5946
4/5/2018,2.073,18.1358
4/4/2018,2.0992,18.9478
4/3/2018,2.1508,18.6658
4/2/2018,2.1696,18.5953
3/30/2018,2.2398,16.1812
3/29/2018,2.2347,16.1517
3/28/2018,2.2507,166.8637
3/27/2018,2.2952,167.1825
3/26/2018,2.2861,195.1061
3/23/2018,2.3083,195.1436
3/22/2018,2.3035,198.7628
3/21/2018,2.3165,198.9679
3/20/2018,2.2614,198.8249
3/19/2018,2.2482,199.8327
3/16/2018,2.27,199.9204
3/15/2018,2.2933,199.9268
3/14/2018,2.2868,200.5612
3/13/2018,2.2968,200.6561
3/12/2018,2.3158,200.6291
3/9/2018,2.3461,200.5802
3/8/2018,2.3633,200.6119
3/7/2018,2.4066,201.5024
3/6/2018,2.409,201.544
3/5/2018,2.4225,201.8185
3/2/2018,2.4121,202.0443
3/1/2018,2.4021,202.0996
2/28/2018,2.3899,202.3022
2/27/2018,2.3944,202.36
2/26/2018,2.4055,202.4868
2/23/2018,2.3737,202.5111
2/22/2018,2.3367,202.5411
2/21/2018,2.3011,221.9751
2/20/2018,2.3146,221.8714
2/19/2018,2.3128,221.7801
2/16/2018,2.3128,223.4761
2/15/2018,4.0314,131.3286
2/14/2018,3.9739,130.9294
2/13/2018,2.8943,101.256
2/12/2018,2.8805,100.8118
2/9/2018,2.5586,98.1076
2/8/2018,2.4912,98.7144
2/7/2018,2.5276,108.8
2/6/2018,2.372,108.7406
2/5/2018,2.3255,108.4924
2/2/2018,2.301,125.3974
2/1/2018,2.182,126.4341
1/31/2018,2.1317,127.3688
1/30/2018,2.121,128.541
1/29/2018,2.1293,136.888
1/26/2018,2.1561,137.7288
1/25/2018,2.0086,137.7777
1/24/2018,1.9647,145.2317
1/23/2018,1.8783,157.0224
1/22/2018,1.8025,342.3075
1/19/2018,1.7542,342.4451
1/18/2018,1.7892,341.9251
1/17/2018,1.7351,342.0261
1/16/2018,1.6661,343.1727
1/15/2018,1.6625,349.3248
1/12/2018,1.6625,351.2313
1/11/2018,1.2133,344.3299
1/10/2018,1.2072,346.6355
1/9/2018,1.1711,348.2728
1/8/2018,1.0394,355.7629
1/5/2018,1.0058,358.847
1/4/2018,0.9518,361.2893
1/3/2018,0.9204,361.2212
1/2/2018,0.8687,360.8841
1/1/2018,0.8525,360.8908
12/29/2017,0.8525,361.1044
12/28/2017,0.6975,356.5243
12/27/2017,0.6572,357.423
12/26/2017,0.6243,357.2475
12/25/2017,0.4815,347.0943
12/22/2017,0.4815,347.716
12/21/2017,0.4302,345.1635
12/20/2017,0.376,341.127
12/19/2017,0.2981,330.8201
12/18/2017,0.2519,324.2858
12/15/2017,0.2369,322.7499
12/14/2017,0.2584,325.7084
12/13/2017,0.1969,309.9885
12/12/2017,0.5028,149.4917
12/11/2017,0.4635,146.1072
12/8/2017,0.4305,143.0949
12/7/2017,0.396,139.1945
12/6/2017,0.3424,128.8225
12/5/2017,0.4051,123.175
12/4/2017,0.4396,123.4648
12/1/2017,0.4952,121.1791
11/30/2017,0.4187,106.4171
11/29/2017,0.4518,109.4209
11/28/2017,0.5679,90.0615
11/27/2017,0.6512,82.7332
11/24/2017,0.7435,74.4902
11/23/2017,0.7461,74.6714
11/22/2017,0.7461,79.2653
11/21/2017,0.7545,80.0516
11/20/2017,0.7832,81.0728
11/17/2017,0.8457,78.8525
11/16/2017,0.9514,71.8594
11/15/2017,1.0204,70.0373
11/14/2017,0.999,71.248
11/13/2017,1.1043,65.268
11/10/2017,1.1896,61.4082
11/9/2017,1.2335,60.9898
11/8/2017,1.2297,61.7489
11/7/2017,1.2349,61.745
11/6/2017,1.2355,61.7597
11/3/2017,1.1251,54.2786
11/2/2017,1.1814,57.2972
11/1/2017,1.2257,57.9707
10/31/2017,1.2091,58.5509
10/30/2017,1.1928,58.4346
10/27/2017,1.1766,58.311
10/26/2017,1.1461,58.1775
10/25/2017,1.1473,63.2648
10/24/2017,1.1236,68.8824
10/23/2017,1.1084,71.2319
10/20/2017,1.0812,72.7067
10/19/2017,1.0132,71.0135
10/18/2017,1.0192,71.5321
10/17/2017,1.013,72.0767
10/16/2017,1.0426,71.1418
10/13/2017,1.0756,69.8859
10/12/2017,1.1921,60.127
10/11/2017,1.2584,56.3214
10/10/2017,1.2206,66.7799
10/9/2017,1.225,66.5182
10/6/2017,1.225,66.889
10/5/2017,1.2756,64.0659
10/4/2017,1.2204,63.8451
10/3/2017,1.2062,66.1236
10/2/2017,1.2032,67.323
9/29/2017,1.2368,66.8587
9/28/2017,1.2777,71.0141
9/27/2017,1.2816,72.9876
9/26/2017,1.2892,72.3929
9/25/2017,1.2893,72.5963
9/22/2017,1.1981,72.458
9/21/2017,1.1413,79.4813
9/20/2017,1.1734,86.6636
9/19/2017,1.1775,88.0276
9/18/2017,1.1715,88.4327
9/15/2017,1.1451,88.4375
9/14/2017,1.0538,85.8816
9/13/2017,0.9581,82.0921
9/12/2017,0.8966,80.2939
9/11/2017,0.8455,79.2944
9/8/2017,0.8179,80.358
9/7/2017,0.7861,86.5576
9/6/2017,0.7562,86.2277
9/5/2017,0.7394,86.1628
9/4/2017,0.7325,87.3838
9/1/2017,0.7325,91.0287
8/31/2017,0.7338,91.3565
8/30/2017,0.6388,86.4863
8/29/2017,0.6356,86.5095
8/28/2017,0.6419,86.7861
8/25/2017,0.62,86.38
8/24/2017,0.6108,86.6016
8/23/2017,0.6323,100.4017
8/22/2017,0.5896,98.0957
8/21/2017,0.6019,98.6543
8/18/2017,0.6473,96.3978
8/17/2017,0.5934,93.3027
8/16/2017,0.5846,96.205
8/15/2017,0.5878,96.5027
8/14/2017,0.5997,97.2673
8/11/2017,0.6556,93.8986
8/10/2017,0.7277,89.0278
8/9/2017,0.7561,88.4198
8/8/2017,0.7672,88.7338
8/7/2017,0.7494,89.3331
8/4/2017,0.7347,89.9005
8/3/2017,0.7165,89.8007
8/2/2017,0.7021,89.7402
8/1/2017,0.6766,90.1755
7/31/2017,0.7072,89.7039
7/28/2017,0.629,83.7796
7/27/2017,0.6125,83.4345
7/26/2017,0.6017,83.2902
7/25/2017,0.5691,88.1676
7/24/2017,0.5177,156.7771
7/21/2017,0.4964,156.5406
7/20/2017,0.5354,155.8966
7/19/2017,0.5357,155.8047
7/18/2017,0.5175,155.0051
7/17/2017,0.5126,154.7859
7/14/2017,0.5209,154.9715
7/13/2017,0.616,148.9684
7/12/2017,0.6187,149.0593
7/11/2017,0.6447,149.6683
7/10/2017,0.6317,149.169
7/7/2017,0.6574,149.3154
7/6/2017,0.7156,148.1454
7/5/2017,0.7026,148.0333
7/4/2017,0.7377,147.8223
7/3/2017,0.7377,147.888
6/30/2017,0.7169,148.0364
6/29/2017,0.701,147.597
6/28/2017,0.7205,149.1488
6/27/2017,0.6906,148.0542
6/26/2017,0.6634,146.9523
6/23/2017,0.673,147.0217
6/22/2017,0.6823,147.7248
6/21/2017,0.6508,146.9309
6/20/2017,0.6724,148.6283
6/19/2017,0.7106,148.7081
6/16/2017,0.7008,148.4106
6/15/2017,0.693,148.3678
6/14/2017,0.622,143.8735
6/13/2017,0.9766,57.1454
6/12/2017,1.0618,52.0436
6/9/2017,1.1091,50.7145
6/8/2017,1.118,50.8203
6/7/2017,1.1118,52.4231
6/6/2017,1.1718,51.4642
6/5/2017,1.1725,51.4688
6/2/2017,1.1707,52.1094
6/1/2017,1.2284,50.7399
5/31/2017,1.1975,80.4032
5/30/2017,1.2425,80.2121
5/29/2017,1.236,81.8754
5/26/2017,1.236,84.2069
5/25/2017,1.2198,86.3288
5/24/2017,1.2619,86.3283
