date,volatility
1973-02-28,0.022776341695762446
1973-03-30,0.021941094983214855
1973-04-30,0.021124741582114602
1973-05-31,0.020441147604757078
1973-06-29,0.019709841632477732
1973-07-31,0.019190505418370266
1973-08-31,0.02059293131913416
1973-09-28,0.02132646247827002
1973-10-31,0.02160790141017339
1973-11-30,0.02100431961191585
1973-12-31,0.020349347254027768
1974-01-31,0.01989815120179135
1974-02-28,0.01915874101946474
1974-03-29,0.018453108824184168
1974-04-30,0.01946116828784352
1974-05-31,0.020292714611004858
1974-06-28,0.019592648328061325
1974-07-31,0.022307124974083572
1974-08-30,0.02159709214799139
1974-09-30,0.021752068720735585
1974-10-31,0.021085291792011813
1974-11-29,0.02541918248658359
1974-12-31,0.024488427305129342
1975-01-31,0.023676563936550238
1975-02-28,0.02694212276355656
1975-03-31,0.02628179338439847
1975-04-30,0.026650890426630637
1975-05-30,0.025757093641428676
1975-06-30,0.025415281683105445
1975-07-31,0.0251374374835291
1975-08-29,0.024209177697917864
1975-09-30,0.023346118802781594
1975-10-31,0.022695902504038808
1975-11-28,0.024066123833461454
1975-12-31,0.02320395222100765
1976-01-30,0.02357588593498594
1976-02-27,0.02353312084442671
1976-03-31,0.022744971604813164
1976-04-30,0.02211922405662804
1976-05-28,0.02131207519617284
1976-05-31,0.02066433146269543
1976-06-30,0.019896113687809643
1976-07-30,0.019421997437406083
1976-08-31,0.018917972318551923
1976-09-30,0.018806744993541874
1976-10-29,0.018456200165101962
1976-11-30,0.017895741332967452
1976-12-31,0.01806466884780536
1977-01-31,0.018387740413057064
1977-02-28,0.018635668613769845
1977-03-31,0.017951792086210942
1977-04-29,0.01736448082818523
1977-05-31,0.016879924774283725
1977-06-30,0.01637433696884827
1977-07-29,0.016142112741494307
1977-08-31,0.015552149713290952
1977-09-30,0.015162444105076363
1977-10-31,0.014606900307625953
1977-11-30,0.014168223440231586
1977-12-30,0.01376615584676455
1978-01-31,0.013431420478294289
1978-02-28,0.012972601848024375
1978-03-31,0.012537559338545959
1978-04-28,0.012082305979162515
1978-05-31,0.011638512914217754
1978-06-30,0.011477770464133912
1978-07-31,0.01106470502372458
1978-08-31,0.01101105894143249
1978-09-29,0.011599419798074013
1978-10-31,0.011215206873415415
1978-11-30,0.01200146389477891
1978-12-29,0.01177655669836866
1979-01-31,0.011966467001631278
1979-02-28,0.012314041361491224
1979-03-30,0.012161496548493718
1979-04-30,0.011961483749483904
1979-05-31,0.011633343985302668
1979-06-29,0.012258897063628777
1979-07-31,0.0128136206879849
1979-08-31,0.012345381063656171
1979-09-28,0.01189263043814225
1979-10-31,0.012658022259703094
1979-11-30,0.024796875316520132
1979-12-31,0.024482024363981572
1980-01-31,0.02359555014559108
1980-02-28,0.026024834245530096
1980-02-29,0.031103035539258382
1980-03-31,0.029942590289865186
1980-04-30,0.028906175426846675
1980-05-30,0.038380551795052106
1980-06-30,0.03891406787614316
1980-07-31,0.03783452536129727
1980-08-29,0.03708743233738981
1980-09-30,0.03726827531426547
1980-10-31,0.03621606100653426
1980-11-28,0.034968364945220765
1980-12-31,0.03368803439724427
1981-01-30,0.03297462794922274
1981-02-27,0.03174803089521833
1981-03-31,0.0311727608953733
1981-04-30,0.03041426189979777
1981-05-29,0.032296225763993144
1981-06-30,0.0324384983582251
1981-07-31,0.031229774085743456
1981-08-31,0.03066382028021424
1981-09-30,0.03028862305368575
1981-10-30,0.02951049072689294
1981-11-30,0.031013401660740594
1981-12-31,0.037170557466640955
1982-01-29,0.03788624578118982
1982-02-26,0.03647208491797125
1982-03-31,0.035449238161885256
1982-04-30,0.034289178206124045
1982-05-28,0.033868939524044864
1982-06-30,0.032863144795752995
1982-07-30,0.03225292149412689
1982-08-31,0.03251614759044523
1982-09-30,0.03468741745349267
1982-10-29,0.03509162488632991
1982-11-30,0.036590948296956666
1982-12-31,0.03538635141362174
1983-01-31,0.03428699662218164
1983-02-28,0.03302279092842801
1983-03-31,0.032637724727677765
1983-04-29,0.031538004733778616
1983-05-31,0.03158424479894207
1983-06-30,0.030857352781556338
1983-07-29,0.029706039335251826
1983-08-31,0.029792725737658315
1983-09-30,0.028701931689767143
1983-10-31,0.02868741743130967
1983-11-30,0.02761815511509783
1983-12-30,0.02671009107049281
1984-01-31,0.025729322448137474
1984-02-29,0.025478272726686964
1984-03-30,0.024718028269926244
1984-04-30,0.024052863698539505
1984-05-31,0.023270759101838515
1984-06-29,0.024455520257909636
1984-07-31,0.023718291741444433
1984-08-31,0.025610864096388877
1984-09-28,0.025115920098895562
1984-10-31,0.025007580553593124
1984-11-30,0.026395167876354368
1984-12-31,0.02567510046626169
1985-01-31,0.024868471682440874
1985-02-28,0.024729078629370894
1985-03-29,0.02471672444438025
1985-04-30,0.024152607527876502
1985-05-31,0.023736039179037344
1985-06-28,0.026498630131992097
1985-07-31,0.02556464435632915
1985-08-30,0.024637782256314335
1985-09-30,0.024254845939633594
1985-10-31,0.02335152400997246
1985-11-29,0.023074667464210736
1985-12-31,0.022886889644987685
1986-01-31,0.02312181256654438
1986-02-28,0.022315340307634983
1986-03-31,0.023759648660023093
1986-04-30,0.023456548998381007
1986-05-30,0.022610818647445644
1986-06-30,0.021960941490891624
1986-07-31,0.021518663542580262
1986-08-29,0.020738591962899657
1986-09-30,0.020440893413209666
1986-10-31,0.019697543145322693
1986-11-28,0.019298346431374683
1986-12-31,0.018832046151668724
1987-01-30,0.01823138400914392
1987-02-27,0.018161050817000403
1987-03-31,0.017531591648267505
1987-04-30,0.0169170518537681
1987-05-29,0.018422227872389094
1987-06-30,0.017781652452238964
1987-07-31,0.01739851356327304
1987-08-31,0.016771141898048892
1987-09-30,0.016220414486007553
1987-10-30,0.017272871705823346
1987-11-30,0.018088126632293703
1987-12-31,0.017561835017044856
1988-01-29,0.017383954415902153
1988-02-29,0.01870263898259118
1988-03-31,0.01824201498442778
1988-04-29,0.017712390124707555
1988-05-31,0.01715941661086376
1988-06-30,0.01658803342467049
1988-07-29,0.016769147387176647
1988-08-31,0.016160899889920307
1988-09-30,0.015585839031365964
1988-10-31,0.015697565242011567
1988-11-30,0.0155679198928141
1988-12-30,0.01520563080576616
1989-01-03,0.014652757807707147
1989-01-04,0.014115258345186378
1989-01-05,0.013604960102986237
1989-01-06,0.013110207600241699
1989-01-09,0.012632327781981338
1989-01-10,0.012170736360547498
1989-01-11,0.011723506854119308
1989-01-12,0.01129807937698351
1989-01-13,0.010907526229172626
1989-01-17,0.010538762548357766
1989-01-18,0.01015773880936307
1989-01-19,0.009790857921773415
1989-01-20,0.00943464990317751
1989-01-23,0.009093431390901751
1989-01-24,0.00876714373653235
1989-01-25,0.008477997437746645
1989-01-26,0.008173036141931619
1989-01-27,0.007966967543104666
1989-01-30,0.007752008442084671
1989-01-31,0.007548323650430515
1989-02-01,0.00733963707351741
1989-02-02,0.007078587023933206
1989-02-03,0.006827761893145312
1989-02-06,0.006587431331480216
1989-02-07,0.006356457292971966
1989-02-08,0.006134350572634994
1989-02-09,0.005927575491048152
1989-02-10,0.005747050827088555
1989-02-13,0.005549613670653376
1989-02-14,0.005521961051679939
1989-02-15,0.00534875307703351
1989-02-16,0.005185724604779297
1989-02-17,0.00501104466383411
1989-02-21,0.004843344983618641
1989-02-22,0.0046927533107411264
1989-02-23,0.00467105372460885
1989-02-24,0.004558737895393616
1989-02-27,0.0044134942839040795
1989-02-28,0.004283297243737348
1989-03-01,0.004163106598027066
1989-03-02,0.004042669826174391
1989-03-03,0.003916613237163309
1989-03-06,0.003795360049268939
1989-03-07,0.0038141581291872384
1989-03-08,0.003726254861266986
1989-03-09,0.0036215357675490538
1989-03-10,0.003513303416751759
1989-03-13,0.003479335171144
1989-03-14,0.003377629668157396
1989-03-15,0.0032891104057673755
1989-03-16,0.0031973541718266314
1989-03-17,0.0031092395202643847
1989-03-20,0.003815277708107293
1989-03-21,0.003700633379568951
1989-03-22,0.003593324378696511
1989-03-23,0.003496609758756107
1989-03-27,0.003399679493041005
1989-03-28,0.0033050193371203795
1989-03-29,0.003211288323003183
1989-03-30,0.003143645501436509
1989-03-31,0.0030576989799242023
1989-04-03,0.002976494806346221
1989-04-04,0.002920851725000885
1989-04-05,0.002851920880039777
1989-04-06,0.0027865086652889243
1989-04-07,0.0027176705592563285
1989-04-10,0.0026879365302691395
1989-04-11,0.002631138316388274
1989-04-12,0.002570100572275697
1989-04-13,0.00251274860378016
1989-04-14,0.00250569543196196
1989-04-17,0.002600545271825197
1989-04-18,0.0025410822932193915
1989-04-19,0.002823675753827286
1989-04-20,0.0027821131893402936
1989-04-21,0.0028317298881795584
1989-04-24,0.0027705517416372867
1989-04-25,0.0027031701490428735
1989-04-26,0.0026457866809787294
1989-04-27,0.002584753842664126
1989-04-28,0.0025462245241285753
1989-05-01,0.0026600768478265637
1989-05-02,0.0028175158866895326
1989-05-03,0.0027544127341483436
1989-05-04,0.002699602411628019
1989-05-05,0.0026394170604448902
1989-05-08,0.0026659026847482077
1989-05-09,0.0026133916601538847
1989-05-10,0.002665819905193233
1989-05-11,0.002693792837878788
1989-05-12,0.0026915399938057245
1989-05-15,0.0035390743277179896
1989-05-16,0.003525684003973485
1989-05-17,0.003421820921019294
1989-05-18,0.0033269872838402564
1989-05-19,0.0032346984106316596
1989-05-22,0.003205507362085239
1989-05-23,0.003190597579422846
1989-05-24,0.003110679271194395
1989-05-25,0.003026128437095759
1989-05-26,0.002952139529209052
1989-05-30,0.0028799623099037257
1989-05-31,0.0028267664797601245
1989-06-01,0.002758427766336521
1989-06-02,0.0026909748320271625
1989-06-05,0.0030814388614518228
1989-06-06,0.0030867829722461375
1989-06-07,0.0030368655252654055
1989-06-08,0.0030773899594604397
1989-06-09,0.002998184793043423
1989-06-12,0.003249549022885945
1989-06-13,0.003166816167927783
1989-06-14,0.003321374831769786
1989-06-15,0.0032311302547479094
1989-06-16,0.0035028994768274567
1989-06-19,0.00340151075661011
1989-06-20,0.0033416068167353733
1989-06-21,0.0033466270399474664
1989-06-22,0.0032934233487863806
1989-06-23,0.003201741206271569
1989-06-26,0.003461886149399106
1989-06-27,0.0034096032693649993
1989-06-28,0.003387943437479905
1989-06-29,0.0033144273146677155
1989-06-30,0.003220248659597405
1989-07-03,0.0031987262278903635
1989-07-05,0.0031099082901899196
1989-07-07,0.003114734972086276
1989-07-10,0.0032271887127102005
1989-07-11,0.003170593389269345
1989-07-12,0.00308578130265106
1989-07-13,0.003005978194883433
1989-07-14,0.0029273134298082037
1989-07-17,0.002915543846224172
1989-07-18,0.0028403231919260597
1989-07-19,0.0029324400584240283
1989-07-20,0.0028726071999163887
1989-07-21,0.0028693897059378914
1989-07-24,0.002873363340642443
1989-07-25,0.002808728413006238
1989-07-26,0.0027690447724154
1989-07-27,0.0027013624370294726
1989-07-28,0.0027876147336083675
1989-07-31,0.0027948252932197075
1989-08-01,0.002779857737149493
1989-08-02,0.002894149052590228
1989-08-03,0.0028294143957704266
1989-08-04,0.002861255177444007
1989-08-07,0.003838401381193926
1989-08-08,0.0037293935325807713
1989-08-09,0.003617966958610175
1989-08-10,0.0035172895801069085
1989-08-11,0.003417192460547289
1989-08-14,0.0034906094358201824
1989-08-15,0.003464940803545906
1989-08-16,0.003363877230411971
1989-08-17,0.0034222240480385343
1989-08-18,0.0033589599694903737
1989-08-21,0.0032654002996325053
1989-08-22,0.003190865213911394
1989-08-23,0.003277585488963349
1989-08-24,0.0032287616853299687
1989-08-25,0.0031479549326541172
1989-08-28,0.0030665527176827086
1989-08-29,0.0030475298157447085
1989-08-30,0.0029665514730976344
1989-08-31,0.00292975199352331
1989-09-01,0.0028699104470460307
1989-09-05,0.002898525414399984
1989-09-06,0.002826057294013867
1989-09-07,0.0027605807514465234
1989-09-08,0.0026962332897574625
1989-09-11,0.0026606266320044524
1989-09-12,0.0026153636727415607
1989-09-13,0.002557089196586348
1989-09-14,0.002578388286449565
1989-09-15,0.002553087140405256
1989-09-18,0.0025292514908887976
1989-09-19,0.0024755226569882815
1989-09-20,0.0024229925201989804
1989-09-21,0.0025507714359992366
1989-09-22,0.0025799506320494476
1989-09-25,0.002526140465518725
1989-09-26,0.0027683472898471957
1989-09-27,0.002713098981565163
1989-09-28,0.0026489925656911707
1989-09-29,0.0025892967197663186
1989-10-02,0.0025341697321180955
1989-10-03,0.002501524943045958
1989-10-04,0.002493644311116693
1989-10-05,0.002456365083140052
1989-10-06,0.0025136031879813
1989-10-10,0.002841598551996442
1989-10-11,0.0027861782266864797
1989-10-12,0.0027945395615504675
1989-10-13,0.0027616235029128515
1989-10-16,0.0027060753566452754
1989-10-17,0.0026517216130358717
1989-10-18,0.0026074116686393926
1989-10-19,0.0025595765421957666
1989-10-20,0.0025677282987482085
1989-10-23,0.0025204835505698423
1989-10-24,0.002541558433100151
1989-10-25,0.0026196578011520085
1989-10-26,0.002571536750717295
1989-10-27,0.002521593803248186
1989-10-30,0.0025996866452783324
1989-10-31,0.002557592566583879
1989-11-01,0.0027161683471212113
1989-11-02,0.0026625071115167764
