Security,USGGBE03 Index,
1/8/2025,2.5576,16.3209
1/7/2025,2.524,15.8766
1/6/2025,2.4896,15.4547
1/3/2025,2.4745,15.4102
1/2/2025,2.4649,17.7903
1/1/2025,2.4327,17.3522
12/31/2024,2.4327,17.3483
12/30/2024,2.4193,17.473
12/27/2024,2.4435,17.3697
12/26/2024,2.4453,17.8087
12/25/2024,2.45,17.8681
12/24/2024,2.45,17.9342
12/23/2024,2.4365,17.8904
12/20/2024,2.4001,17.1485
12/19/2024,2.3791,16.8339
12/18/2024,2.436,15.5819
12/17/2024,2.4449,15.7293
12/16/2024,2.4634,26.7574
12/13/2024,2.4943,26.4507
12/12/2024,2.4927,27.3564
12/11/2024,2.4837,27.3769
12/10/2024,2.4529,27.1381
12/9/2024,2.4308,27.8399
12/6/2024,2.4254,28.2116
12/5/2024,2.4603,27.8446
12/4/2024,2.4695,36.5776
12/3/2024,2.4856,36.4879
12/2/2024,2.4427,36.3853
11/29/2024,2.4453,36.3986
11/28/2024,2.4833,35.8882
11/27/2024,2.4833,36.0471
11/26/2024,2.4985,35.9905
11/25/2024,2.5121,35.979
11/22/2024,2.5904,35.6327
11/21/2024,2.5753,35.6719
11/20/2024,2.5764,35.6446
11/19/2024,2.5555,36.2955
11/18/2024,2.5458,36.2884
11/15/2024,2.5162,36.4182
11/14/2024,2.5311,36.7629
11/13/2024,2.5207,37.0649
11/12/2024,2.5371,36.8358
11/11/2024,2.5445,36.7061
11/8/2024,2.5445,36.6148
11/7/2024,2.5335,36.5896
11/6/2024,2.556,36.5067
11/5/2024,2.3802,31.1913
11/4/2024,2.3662,31.3289
11/1/2024,2.4176,30.2033
10/31/2024,2.426,30.0602
10/30/2024,2.4238,30.0976
10/29/2024,2.3694,30.8002
10/28/2024,2.3314,30.788
10/25/2024,2.3406,30.6586
10/24/2024,2.1578,20.6769
10/23/2024,2.1636,20.6023
10/22/2024,2.1744,20.7299
10/21/2024,2.152,22.1015
10/18/2024,2.148,22.9101
10/17/2024,2.1636,22.4529
10/16/2024,2.1332,23.6387
10/15/2024,2.1439,24.279
10/14/2024,2.2022,26.2275
10/11/2024,2.2022,27.3009
10/10/2024,2.1982,27.3281
10/9/2024,2.1367,26.5763
10/8/2024,2.1244,26.5937
10/7/2024,2.1365,26.4764
10/4/2024,2.0803,25.9341
10/3/2024,2.0333,25.9251
10/2/2024,2.0086,26.7845
10/1/2024,1.9823,27.1876
9/30/2024,1.9603,27.233
9/27/2024,1.9393,27.2996
9/26/2024,1.9527,27.2943
9/25/2024,1.9589,28.5901
9/24/2024,1.965,30.6939
9/23/2024,1.9352,30.6094
9/20/2024,1.9313,31.2804
9/19/2024,1.9325,31.3137
9/18/2024,1.8679,29.7665
9/17/2024,1.8675,30.1817
9/16/2024,1.8388,29.9283
9/13/2024,1.8252,30.0772
9/12/2024,1.8023,29.9873
9/11/2024,1.7654,41.7925
9/10/2024,1.7083,42.1612
9/9/2024,1.7306,42.2787
9/6/2024,1.7159,42.1718
9/5/2024,1.7466,42.0056
9/4/2024,1.7728,41.8987
9/3/2024,1.8454,40.5617
9/2/2024,1.8823,40.2535
8/30/2024,1.8823,40.2567
8/29/2024,1.8942,40.289
8/28/2024,1.8797,40.168
8/27/2024,1.8823,40.1801
8/26/2024,1.9033,40.2001
8/23/2024,1.8605,39.4051
8/22/2024,1.8107,38.6071
8/21/2024,1.7718,37.8573
8/20/2024,1.7817,38.9984
8/19/2024,1.7943,39.0599
8/16/2024,1.8064,39.0617
8/15/2024,1.8543,38.6083
8/14/2024,1.7821,35.9508
8/13/2024,1.7942,36.0182
8/12/2024,1.8285,36.0175
8/9/2024,1.8149,35.7344
8/8/2024,1.8024,35.8543
8/7/2024,1.7703,36.1074
8/6/2024,1.7775,36.4164
8/5/2024,1.7548,36.7825
8/2/2024,1.738,36.4413
8/1/2024,1.9183,22.9389
7/31/2024,2.0077,19.2905
7/30/2024,1.9923,20.9339
7/29/2024,2.0222,20.5546
7/26/2024,2.0324,20.5674
7/25/2024,2.0437,22.5906
7/24/2024,2.0306,22.8127
7/23/2024,2.0436,22.9896
7/22/2024,2.0566,26.6521
7/19/2024,2.0758,26.7007
7/18/2024,2.092,26.651
7/17/2024,2.0914,26.7287
7/16/2024,2.08,26.6339
7/15/2024,2.0943,26.5939
7/12/2024,2.0662,26.7958
7/11/2024,2.0985,26.6431
7/10/2024,2.1779,24.5904
7/9/2024,2.177,24.5896
7/8/2024,2.1944,24.5636
7/5/2024,2.1996,25.0117
7/4/2024,2.2059,25.0389
7/3/2024,2.2059,25.0376
7/2/2024,2.248,24.5037
7/1/2024,2.2622,24.4385
6/28/2024,2.2401,24.31
6/27/2024,2.1923,23.4677
6/26/2024,2.1733,23.6488
6/25/2024,2.132,23.3928
6/24/2024,2.1418,23.6432
6/21/2024,2.1365,23.6058
6/20/2024,2.1685,23.2953
6/19/2024,2.1124,22.0737
6/18/2024,2.1124,22.2376
6/17/2024,2.1062,22.7318
6/14/2024,2.043,20.2759
6/13/2024,2.0692,20.5112
6/12/2024,2.0934,20.482
6/11/2024,2.192,16.5351
6/10/2024,2.2164,16.4044
6/7/2024,2.2171,16.3816
6/6/2024,2.2057,16.1803
6/5/2024,2.2123,16.4205
6/4/2024,2.2173,16.4228
6/3/2024,2.2665,15.4763
5/31/2024,2.2922,15.2461
5/30/2024,2.3161,29.6551
5/29/2024,2.3271,29.8504
5/28/2024,2.3216,29.8162
5/24/2024,2.2898,29.258
5/23/2024,2.2832,29.5521
5/22/2024,2.288,29.6174
5/21/2024,2.2754,29.4645
5/20/2024,2.2731,30.8854
5/17/2024,2.2606,30.7249
5/16/2024,2.2449,30.7993
5/15/2024,2.2166,30.6998
5/14/2024,2.2577,30.7545
5/13/2024,2.2887,30.6074
5/10/2024,2.2994,30.729
5/9/2024,2.3024,30.7874
5/8/2024,2.2742,30.4335
5/7/2024,2.2589,30.3571
5/6/2024,2.3026,30.0174
5/3/2024,2.3003,30.0264
5/2/2024,2.3408,29.7663
5/1/2024,2.3661,29.707
4/30/2024,2.41,29.5248
4/29/2024,2.4272,29.5814
4/26/2024,2.4336,29.6361
4/25/2024,2.4393,29.6409
4/24/2024,2.425,29.6139
4/23/2024,2.4296,29.649
4/22/2024,2.4515,29.7031
4/19/2024,2.4578,29.9005
4/18/2024,2.6824,13.297
4/17/2024,2.6655,13.3564
4/16/2024,2.6935,13.5029
4/15/2024,2.698,13.4971
4/12/2024,2.6698,13.3773
4/11/2024,2.6648,13.7565
4/10/2024,2.6668,13.7446
4/9/2024,2.5985,11.4613
4/8/2024,2.6108,11.5328
4/5/2024,2.5877,11.2722
4/4/2024,2.5601,12.0719
4/3/2024,2.5329,11.73
4/2/2024,2.5416,11.7926
4/1/2024,2.5274,11.8184
3/29/2024,2.519,11.8241
3/28/2024,2.519,11.8241
3/27/2024,2.5091,12.88
3/26/2024,2.5308,12.5832
3/25/2024,2.5523,12.274
3/22/2024,2.575,16.9377
3/21/2024,2.5944,16.6551
3/20/2024,2.572,16.6079
3/19/2024,2.557,16.9167
3/18/2024,2.5771,16.5218
3/15/2024,2.5775,16.4836
3/14/2024,2.5655,17.3353
3/13/2024,2.5829,17.0175
3/12/2024,2.5637,18.782
3/11/2024,2.5382,19.1038
3/8/2024,2.5334,19.1799
3/7/2024,2.5444,19.0355
3/6/2024,2.5753,18.7884
3/5/2024,2.5789,18.7262
3/4/2024,2.594,18.4284
3/1/2024,2.5638,18.9095
2/29/2024,2.5626,19.1918
2/28/2024,2.5553,19.2572
2/27/2024,2.5356,19.5437
2/26/2024,2.5329,19.9054
2/23/2024,2.4874,19.562
2/22/2024,2.4937,19.488
2/21/2024,2.5065,19.4217
2/20/2024,2.491,19.4206
2/19/2024,2.4979,19.2587
2/16/2024,2.4979,19.2916
2/15/2024,2.4542,19.1968
2/14/2024,2.4439,19.2828
2/13/2024,2.4308,19.3161
2/12/2024,2.3296,15.3833
2/9/2024,2.3318,16.3183
2/8/2024,2.3166,16.3485
2/7/2024,2.2832,16.0195
2/6/2024,2.2715,16.8616
2/5/2024,2.2675,17.5696
2/2/2024,2.2175,16.4469
2/1/2024,2.2169,16.4489
1/31/2024,2.265,15.1627
1/30/2024,2.2855,14.9461
1/29/2024,2.2908,15.1094
1/26/2024,2.2777,15.5325
1/25/2024,2.2386,14.7586
1/24/2024,2.2362,14.771
1/23/2024,2.2232,17.6492
1/22/2024,2.2468,17.8077
1/19/2024,2.2627,18.1664
1/18/2024,2.2405,18.4769
1/17/2024,2.2049,21.1806
1/16/2024,2.1652,21.0344
1/15/2024,2.1648,21.6975
1/12/2024,2.1648,22.1397
1/11/2024,2.1345,21.7645
1/10/2024,2.1228,21.8814
1/9/2024,2.1145,21.8476
1/8/2024,2.1168,21.8607
1/5/2024,2.1281,21.9286
1/4/2024,2.1306,22.4977
1/3/2024,2.1287,22.624
1/2/2024,2.1116,22.458
1/1/2024,2.0651,21.3318
12/29/2023,2.0651,21.938
12/28/2023,2.0595,22.9271
12/27/2023,2.0889,23.0866
12/26/2023,2.1175,23.093
12/25/2023,2.111,23.1271
12/22/2023,2.111,24.1547
12/21/2023,2.129,24.0636
12/20/2023,2.1402,24.0319
12/19/2023,2.1539,23.9994
12/18/2023,2.1768,23.9018
12/15/2023,2.1791,24.3775
12/14/2023,2.1727,24.6368
12/13/2023,2.1012,22.3176
12/12/2023,2.0646,21.4331
12/11/2023,2.0907,21.3007
12/8/2023,2.1138,21.6696
12/7/2023,2.0329,17.4421
12/6/2023,2.0561,17.5245
12/5/2023,2.0892,17.1458
12/4/2023,2.1176,17.2733
12/1/2023,2.1117,17.183
11/30/2023,2.1309,18.4976
11/29/2023,2.1334,27.1367
11/28/2023,2.1396,27.2415
11/27/2023,2.1237,27.1585
11/24/2023,2.1595,26.7332
11/23/2023,2.1781,27.8346
11/22/2023,2.1781,29.3851
11/21/2023,2.1695,31.0439
11/20/2023,2.2111,30.3787
11/17/2023,2.1666,30.9369
11/16/2023,2.1356,30.7851
11/15/2023,2.1651,30.3393
11/14/2023,2.1546,30.9256
11/13/2023,2.207,31.7331
11/10/2023,2.2062,32.8695
11/9/2023,2.21,33.0952
11/8/2023,2.2197,33.834
11/7/2023,2.2364,33.7253
11/6/2023,2.2746,34.0004
11/3/2023,2.2494,35.1948
11/2/2023,2.2744,36.033
11/1/2023,2.2895,36.0738
10/31/2023,2.2858,36.2413
10/30/2023,2.3282,36.4024
10/27/2023,2.3188,36.3885
10/26/2023,2.3078,36.5212
10/25/2023,2.3229,36.4531
10/24/2023,2.302,36.5026
10/23/2023,2.3098,36.4789
10/20/2023,2.372,35.5879
10/19/2023,2.2281,30.3895
10/18/2023,2.2133,30.7215
10/17/2023,2.2044,30.7546
10/16/2023,2.2065,30.8146
10/13/2023,2.1484,30.8683
10/12/2023,2.0809,29.3769
10/11/2023,2.0093,27.7827
10/10/2023,1.989,27.8217
10/9/2023,1.9319,26.1924
10/6/2023,1.9319,26.6909
10/5/2023,1.9173,26.8276
10/4/2023,1.9479,26.7011
10/3/2023,2.0125,25.133
10/2/2023,2.0645,24.1511
9/29/2023,2.0875,24.4353
9/28/2023,2.1344,23.744
9/27/2023,2.1283,23.7415
9/26/2023,2.0727,22.5664
9/25/2023,2.1327,21.3694
9/22/2023,2.1905,20.7466
9/21/2023,2.209,20.6475
9/20/2023,2.2322,21.5941
9/19/2023,2.2806,20.3143
9/18/2023,2.2814,20.2983
9/15/2023,2.255,21.4823
9/14/2023,2.2558,21.5508
9/13/2023,2.2307,22.3267
9/12/2023,2.2312,22.8297
9/11/2023,2.203,23.6359
9/8/2023,2.1882,23.7558
9/7/2023,2.152,23.3175
9/6/2023,2.1379,23.3298
9/5/2023,2.1211,23.2057
9/4/2023,2.0638,21.5758
9/1/2023,2.0638,21.7285
8/31/2023,2.0317,24.2807
8/30/2023,2.0576,24.0016
8/29/2023,2.0658,26.4715
8/28/2023,2.1069,25.7028
8/25/2023,2.1443,25.0052
8/24/2023,2.1326,25.0429
8/23/2023,2.1482,24.8752
8/22/2023,2.1378,25.7632
8/21/2023,2.1054,25.609
8/18/2023,2.0794,25.8095
8/17/2023,2.0811,26.5206
8/16/2023,2.0606,26.5088
8/15/2023,2.0939,26.3505
8/14/2023,2.1384,25.8957
8/11/2023,2.1504,25.8443
8/10/2023,2.0963,25.5034
8/9/2023,2.0912,25.956
8/8/2023,2.0893,26.3389
8/7/2023,2.1366,25.4931
8/4/2023,2.1193,25.4167
8/3/2023,2.0702,24.774
8/2/2023,2.0983,24.9795
8/1/2023,2.1439,24.3108
7/31/2023,2.1638,24.1543
7/28/2023,2.1481,24.7028
7/27/2023,2.1331,24.61
7/26/2023,2.1354,24.8699
7/25/2023,2.1419,25.5812
7/24/2023,2.1634,25.8438
7/21/2023,2.0825,23.224
7/20/2023,2.0826,23.5782
7/19/2023,2.0066,20.5176
7/18/2023,1.996,20.4051
7/17/2023,1.9976,20.4597
7/14/2023,2.004,20.4685
7/13/2023,1.9962,20.7209
7/12/2023,2.0366,21.7036
7/11/2023,2.013,21.5395
7/10/2023,2.0423,23.7937
7/7/2023,2.083,24.1333
7/6/2023,2.1047,23.9559
7/5/2023,2.1318,24.1299
7/4/2023,2.1604,23.7752
7/3/2023,2.1604,24.0417
6/30/2023,2.1144,23.8417
6/29/2023,2.0809,23.3532
6/28/2023,2.0497,22.8694
6/27/2023,2.0652,23.0099
6/26/2023,2.0693,24.1458
6/23/2023,2.0979,23.7268
6/22/2023,2.1344,23.0705
6/21/2023,2.1128,23.1008
6/20/2023,2.1023,23.225
6/19/2023,2.1398,28.6048
6/16/2023,2.1398,28.6702
6/15/2023,2.1659,29.318
6/14/2023,2.1234,31.4532
6/13/2023,2.0878,31.3655
6/12/2023,2.0767,32.9036
6/9/2023,2.105,33.9866
6/8/2023,2.103,34.1222
6/7/2023,2.1064,34.3887
6/6/2023,2.0997,34.3965
6/5/2023,2.1085,34.4784
6/2/2023,2.0869,36.281
6/1/2023,2.0292,35.07
5/31/2023,2.0137,41.7719
5/30/2023,2.0884,41.0055
5/29/2023,2.139,40.7446
5/26/2023,2.139,40.8345
5/25/2023,2.1054,40.5854
5/24/2023,2.1114,41.419
5/23/2023,2.135,41.6966
5/22/2023,2.095,42.2519
5/19/2023,2.0904,42.3352
5/18/2023,2.0903,42.328
5/17/2023,2.0682,42.8501
5/16/2023,2.0181,42.2174
5/15/2023,2.0107,42.1261
5/12/2023,1.9951,43.4028
5/11/2023,2.0091,43.7528
5/10/2023,2.0233,43.7872
5/9/2023,2.1423,41.1168
5/8/2023,2.1563,41.9203
5/5/2023,2.1051,42.4321
5/4/2023,2.0164,42.2668
5/3/2023,2.0415,42.8838
5/2/2023,2.1098,42.2306
5/1/2023,2.1774,41.5199
4/28/2023,2.1576,43.2553
4/27/2023,2.1905,45.1398
4/26/2023,2.1822,52.5026
4/25/2023,2.1665,52.3673
4/24/2023,2.2567,51.6147
4/21/2023,2.2497,55.9904
4/20/2023,2.4387,57.2125
4/19/2023,2.4909,57.9165
4/18/2023,2.4791,58.7886
4/17/2023,2.4662,58.9464
4/14/2023,2.4425,59.3657
4/13/2023,2.3882,58.6267
4/12/2023,2.4402,59.8069
4/11/2023,2.5368,59.4786
4/10/2023,2.5222,60.0301
4/7/2023,2.5234,60.7022
4/6/2023,2.47,60.256
4/5/2023,2.4382,60.1325
4/4/2023,2.4675,60.1086
4/3/2023,2.5829,58.6864
3/31/2023,2.5583,59.4475
3/30/2023,2.5952,59.3142
3/29/2023,2.611,59.3301
3/28/2023,2.5582,58.9656
3/27/2023,2.4801,58.3948
3/24/2023,2.3794,57.2786
3/23/2023,2.4534,56.627
3/22/2023,2.4958,56.7479
3/21/2023,2.4911,56.7427
3/20/2023,2.3986,55.9276
3/17/2023,2.3012,55.7107
3/16/2023,2.522,49.6263
3/15/2023,2.5395,49.5334
3/14/2023,2.6059,48.6952
3/13/2023,2.4353,44.5913
3/10/2023,2.6638,34.5893
3/9/2023,2.7666,32.5104
3/8/2023,2.8758,29.4688
3/7/2023,2.944,28.186
3/6/2023,3.0497,24.6593
3/3/2023,3.0707,24.0847
3/2/2023,2.9696,23.3061
3/1/2023,2.9103,23.1206
2/28/2023,2.841,26.1831
2/27/2023,2.7678,28.0074
2/24/2023,2.7605,29.7609
2/23/2023,2.7404,29.863
2/22/2023,2.7344,29.8086
2/21/2023,2.7532,29.4884
2/20/2023,2.6683,28.6805
2/17/2023,2.6683,28.8007
2/16/2023,2.6892,29.5662
2/15/2023,2.6842,30.6127
2/14/2023,2.6387,30.8306
2/13/2023,2.5843,33.5242
2/10/2023,2.5874,34.7956
2/9/2023,2.5392,34.5072
2/8/2023,2.5413,34.561
2/7/2023,2.4867,34.1112
2/6/2023,2.3932,32.4257
2/3/2023,2.2953,30.0744
2/2/2023,2.2936,30.0729
2/1/2023,2.2879,30.3834
1/31/2023,2.292,31.474
1/30/2023,2.3124,31.7669
1/27/2023,2.3443,31.967
1/26/2023,2.336,32.4022
1/25/2023,2.286,34.0247
1/24/2023,2.2623,34.1306
1/23/2023,2.2416,34.3332
1/20/2023,2.1933,34.2952
1/19/2023,2.1763,34.5899
1/18/2023,2.0638,30.1639
1/17/2023,2.1187,29.834
1/16/2023,2.1719,29.7456
1/13/2023,2.1719,30.9474
1/12/2023,2.154,30.6828
1/11/2023,2.1231,31.9318
1/10/2023,2.1131,31.8616
1/9/2023,2.1211,35.7219
1/6/2023,2.1621,35.6152
1/5/2023,2.2045,36.3128
1/4/2023,2.1551,35.3607
1/3/2023,2.2425,33.6929
1/2/2023,2.3031,32.9375
12/30/2022,2.3031,32.9966
12/29/2022,2.3129,35.3752
12/28/2022,2.3177,35.5102
12/27/2022,2.3417,36.0127
12/26/2022,2.3133,35.7535
12/23/2022,2.3133,36.0853
12/22/2022,2.2803,36.1197
12/21/2022,2.3435,35.4091
12/20/2022,2.3059,36.9135
12/19/2022,2.2621,37.3093
12/16/2022,2.2195,36.5809
12/15/2022,2.3084,36.1648
12/14/2022,2.3433,37.489
12/13/2022,2.386,39.1021
12/12/2022,2.4517,38.5662
12/9/2022,2.4152,38.2823
12/8/2022,2.4673,38.6524
12/7/2022,2.445,38.723
12/6/2022,2.5028,38.2524
12/5/2022,2.5895,37.6251
12/2/2022,2.623,37.8126
12/1/2022,2.5473,36.5012
11/30/2022,2.5416,45.4586
11/29/2022,2.4235,43.5851
11/28/2022,2.4046,43.6963
11/25/2022,2.4824,43.4321
11/24/2022,2.489,43.7382
11/23/2022,2.489,43.7431
11/22/2022,2.4885,46.1433
11/21/2022,2.4777,46.3499
11/18/2022,2.3801,44.6469
11/17/2022,2.4072,44.5416
11/16/2022,2.4634,45.0764
11/15/2022,2.4664,47.7574
11/14/2022,2.5131,47.6637
11/11/2022,2.5692,48.8159
11/10/2022,2.5692,52.5777
11/9/2022,2.6849,52.338
11/8/2022,2.7867,60.0274
11/7/2022,2.8423,60.0603
11/4/2022,2.79,59.9764
11/3/2022,2.7132,62.1595
11/2/2022,2.8355,61.089
11/1/2022,2.8378,61.6235
10/31/2022,2.8153,61.6207
10/28/2022,2.7604,61.4316
10/27/2022,2.7298,61.6195
10/26/2022,2.7312,62.2288
10/25/2022,2.7984,62.4893
10/24/2022,2.8513,62.5651
10/21/2022,2.8494,63.6461
10/20/2022,2.6129,58.3405
10/19/2022,2.5534,58.5557
10/18/2022,2.5222,58.5665
10/17/2022,2.5923,58.1097
10/14/2022,2.5516,58.0402
10/13/2022,2.5598,58.0314
10/12/2022,2.4397,56.2997
10/11/2022,2.4755,57.0673
10/10/2022,2.4791,59.8931
10/7/2022,2.4791,60.6848
10/6/2022,2.4004,59.6424
10/5/2022,2.2749,57.4072
10/4/2022,2.3125,57.3736
10/3/2022,2.2054,55.8719
9/30/2022,2.0544,52.2177
9/29/2022,2.1412,51.9946
9/28/2022,2.3646,43.9062
9/27/2022,2.2863,42.2155
9/26/2022,2.2799,42.479
9/23/2022,2.4028,40.1248
9/22/2022,2.4664,40.1309
9/21/2022,2.5229,39.9572
9/20/2022,2.5042,39.967
9/19/2022,2.4995,40.2424
9/16/2022,2.5367,40.2166
9/15/2022,2.605,39.7486
9/14/2022,2.6853,38.8803
9/13/2022,2.6179,38.4656
9/12/2022,2.51,35.88
9/9/2022,2.5222,35.9366
9/8/2022,2.4511,35.0553
9/7/2022,2.4778,36.5079
9/6/2022,2.5131,36.5131
9/5/2022,2.5421,37.8769
9/2/2022,2.5437,37.8627
9/1/2022,2.5078,37.7899
8/31/2022,2.5962,36.6316
8/30/2022,2.7632,32.6912
8/29/2022,2.8666,30.9728
8/26/2022,2.9126,31.2162
8/25/2022,3.0324,29.4951
8/24/2022,3.0576,29.6534
8/23/2022,2.9723,28.7776
8/22/2022,2.8602,27.3664
8/19/2022,2.8143,30.7079
8/18/2022,2.8238,30.987
8/17/2022,2.8202,31.7341
8/16/2022,2.7886,32.435
8/15/2022,2.7828,32.5093
8/12/2022,2.8568,35.0127
8/11/2022,2.8317,34.8774
8/10/2022,2.8096,34.8553
8/9/2022,2.8692,35.9385
8/8/2022,2.8554,38.8526
8/5/2022,2.8331,38.8508
8/4/2022,2.8582,38.975
8/3/2022,2.9291,39.2267
8/2/2022,2.9127,39.1724
8/1/2022,2.9475,41.2493
7/29/2022,3.0367,40.5432
7/28/2022,2.9559,39.4313
7/27/2022,2.9476,39.3922
7/26/2022,2.8636,39.3171
7/25/2022,2.873,39.3189
7/22/2022,2.8371,40.3394
7/21/2022,2.8617,40.4232
7/20/2022,2.9414,43.3296
7/19/2022,2.9675,44.0792
7/18/2022,2.9106,43.5534
7/15/2022,2.8372,42.4494
7/14/2022,2.7876,41.8366
7/13/2022,2.8097,42.637
7/12/2022,2.7431,41.8905
7/11/2022,2.8781,40.4989
7/8/2022,2.921,40.4892
7/7/2022,2.8582,39.6414
7/6/2022,2.7887,38.6473
7/5/2022,2.8103,39.6009
7/4/2022,2.9558,37.2733
7/1/2022,2.9558,37.4073
6/30/2022,2.9355,37.2754
6/29/2022,3.0442,36.2871
6/28/2022,3.207,33.8712
6/27/2022,3.2608,33.6313
6/24/2022,3.313,33.805
6/23/2022,3.2456,33.1023
6/22/2022,3.237,36.3891
6/21/2022,3.394,35.1092
6/20/2022,3.3909,37.6526
6/17/2022,3.3908,39.9633
6/16/2022,3.4254,44.1757
6/15/2022,3.568,42.5505
6/14/2022,3.579,42.671
6/13/2022,3.7434,40.4617
6/10/2022,3.8127,40.1646
6/9/2022,3.6415,39.1379
6/8/2022,3.5703,38.7369
6/7/2022,3.5463,39.5947
6/6/2022,3.546,39.7932
6/3/2022,3.539,39.8257
6/2/2022,3.4717,39.5041
6/1/2022,3.4364,42.0775
5/31/2022,3.3847,43.7714
5/30/2022,3.4335,43.9553
5/27/2022,3.4335,44.086
5/26/2022,3.4159,44.2238
5/25/2022,3.3419,43.5008
5/24/2022,3.319,44.0277
5/23/2022,3.3708,43.933
5/20/2022,3.369,44.1783
5/19/2022,3.4362,44.1112
5/18/2022,3.5282,44.4872
5/17/2022,3.5497,44.4721
5/16/2022,3.4962,44.4443
5/13/2022,3.492,44.4639
5/12/2022,3.3281,41.5221
5/11/2022,3.4473,40.4847
5/10/2022,3.2961,38.3765
5/9/2022,3.4434,36.6546
5/6/2022,3.6704,33.2978
5/5/2022,3.6636,33.7463
5/4/2022,3.707,34.3814
5/3/2022,3.7073,34.4214
5/2/2022,3.7421,35.3161
4/29/2022,3.8828,33.8083
4/28/2022,3.9455,34.0035
4/27/2022,3.8461,32.9837
4/26/2022,3.8052,38.7502
4/25/2022,3.8421,39.7742
4/22/2022,3.9159,39.8393
4/21/2022,4.1385,36.2899
4/20/2022,3.9807,36.8344
4/19/2022,3.9376,37.1196
