Security,I29068JP Index,
Start Date,1/31/2013 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
2/7/2014,109.13,109.13
2/6/2014,109.93,109.93
2/5/2014,110.05,110.05
2/4/2014,109.73,109.73
2/3/2014,109.21,109.21
1/31/2014,108.88,108.88
1/30/2014,108.98,108.98
1/29/2014,108.59,108.59
1/28/2014,108.58,108.58
1/27/2014,109.01,109.01
1/24/2014,109.19,109.19
1/23/2014,108.4,108.4
1/22/2014,107.58,107.58
1/21/2014,107.38,107.38
1/20/2014,107.77,107.77
1/17/2014,107.55,107.55
1/16/2014,107.84,107.84
1/15/2014,108.15,108.15
1/14/2014,108.25,108.25
1/13/2014,107.66,107.66
1/10/2014,107.64,107.64
1/9/2014,107.57,107.57
1/8/2014,107.46,107.46
1/7/2014,107.31,107.31
1/6/2014,106.99,106.99
1/3/2014,106.77,106.77
1/2/2014,106.77,106.77
12/31/2013,106.76,106.76
12/30/2013,106.75,106.75
12/27/2013,107.11,107.11
12/26/2013,107.35,107.35
12/25/2013,107.55,107.55
12/24/2013,107.63,107.63
12/23/2013,107.62,107.62
12/20/2013,107.61,107.61
12/19/2013,107.54,107.54
12/18/2013,107.72,107.72
12/17/2013,106.85,106.85
12/16/2013,106.52,106.52
12/13/2013,106.57,106.57
12/12/2013,106.95,106.95
12/11/2013,106.88,106.88
12/10/2013,107.17,107.17
12/9/2013,107.37,107.37
12/6/2013,107.15,107.15
12/5/2013,107.75,107.75
12/4/2013,107.44,107.44
12/3/2013,107.44,107.44
12/2/2013,107.73,107.73
11/29/2013,108.02,108.02
11/28/2013,108.21,108.21
11/27/2013,108.31,108.31
11/26/2013,107.72,107.72
11/25/2013,107.16,107.16
11/22/2013,107.55,107.55
11/21/2013,107.54,107.54
11/20/2013,107.74,107.74
11/19/2013,107.61,107.61
11/18/2013,107.67,107.67
11/15/2013,107.66,107.66
11/14/2013,108.11,108.11
11/13/2013,108.2,108.2
11/12/2013,108.36,108.36
11/11/2013,108.66,108.66
11/8/2013,108.58,108.58
11/7/2013,108.17,108.17
11/6/2013,107.83,107.83
11/5/2013,107.72,107.72
11/4/2013,107.81,107.81
11/1/2013,107.8,107.8
10/31/2013,108.14,108.14
10/30/2013,108.37,108.37
10/29/2013,107.9,107.9
10/28/2013,108.19,108.19
10/25/2013,108.09,108.09
10/24/2013,108.57,108.57
10/23/2013,109.07,109.07
10/22/2013,108.5,108.5
10/21/2013,108.17,108.17
10/18/2013,108.36,108.36
10/17/2013,107.92,107.92
10/16/2013,107.88,107.88
10/15/2013,107.37,107.37
10/14/2013,107.87,107.87
10/11/2013,107.85,107.85
10/10/2013,108.15,108.15
10/9/2013,108.01,108.01
10/8/2013,107.61,107.61
10/7/2013,107.96,107.96
10/4/2013,108.17,108.17
10/3/2013,108.36,108.36
10/2/2013,107.94,107.94
10/1/2013,107.09,107.09
9/30/2013,106.68,106.68
9/27/2013,106.59,106.59
9/26/2013,106.5,106.5
9/25/2013,106.89,106.89
9/24/2013,106.51,106.51
9/23/2013,105.91,105.91
9/20/2013,105.9,105.9
9/19/2013,105.83,105.83
9/18/2013,104.94,104.94
9/17/2013,104.92,104.92
9/16/2013,104.62,104.62
9/13/2013,104.6,104.6
9/12/2013,104.71,104.71
9/11/2013,104.49,104.49
9/10/2013,104.64,104.64
9/9/2013,104.18,104.18
9/6/2013,103.7,103.7
9/5/2013,104.06,104.06
9/4/2013,104.06,104.06
9/3/2013,104.26,104.26
9/2/2013,104.81,104.81
8/30/2013,105.08,105.08
8/29/2013,105.34,105.34
8/28/2013,104.89,104.89
8/27/2013,104.31,104.31
8/26/2013,104.05,104.05
8/23/2013,103.94,103.94
8/22/2013,104.11,104.11
8/21/2013,104.19,104.19
8/20/2013,104.19,104.19
8/19/2013,104.02,104.02
8/16/2013,103.97,103.97
8/15/2013,104.17,104.17
8/14/2013,104.63,104.63
8/13/2013,105.03,105.03
8/12/2013,104.64,104.64
8/9/2013,104.34,104.34
8/8/2013,104.25,104.25
8/7/2013,103.68,103.68
8/6/2013,103.43,103.43
8/5/2013,103.92,103.92
8/2/2013,103.7,103.7
8/1/2013,103.89,103.89
7/31/2013,103.88,103.88
7/30/2013,103.86,103.86
7/29/2013,103.66,103.66
7/26/2013,103.56,103.56
7/25/2013,102.99,102.99
7/24/2013,103.15,103.15
7/23/2013,103.23,103.23
7/22/2013,103.48,103.48
7/19/2013,103.27,103.27
7/18/2013,103.34,103.34
7/17/2013,103.34,103.34
7/16/2013,102.97,102.97
7/15/2013,103.05,103.05
7/12/2013,103.04,103.04
7/11/2013,103.12,103.12
7/10/2013,102.66,102.66
7/9/2013,102.64,102.64
7/8/2013,102.38,102.38
7/5/2013,102.82,102.82
7/4/2013,103.07,103.07
7/3/2013,102.22,102.22
7/2/2013,102.24,102.24
7/1/2013,102.74,102.74
6/28/2013,103.55,103.55
6/27/2013,103.69,103.69
6/26/2013,103.49,103.49
6/25/2013,103.03,103.03
6/24/2013,102.17,102.17
6/21/2013,102.52,102.52
6/20/2013,102.94,102.94
6/19/2013,103.53,103.53
6/18/2013,104.06,104.06
6/17/2013,104.06,104.06
6/14/2013,104.26,104.26
6/13/2013,104.09,104.09
6/12/2013,103.8,103.8
6/11/2013,103.96,103.96
6/10/2013,104.3,104.3
6/7/2013,104.41,104.41
6/6/2013,104.07,104.07
6/5/2013,103.67,103.67
6/4/2013,104.08,104.08
6/3/2013,105.68,105.68
5/31/2013,104.9,104.9
5/30/2013,103.85,103.85
5/29/2013,103.32,103.32
5/28/2013,103.22,103.22
5/27/2013,103.66,103.66
5/24/2013,103.17,103.17
5/23/2013,102.97,102.97
5/22/2013,102.36,102.36
5/21/2013,102.9,102.9
5/20/2013,103.33,103.33
5/17/2013,103.86,103.86
5/16/2013,103.89,103.89
5/15/2013,104,104
5/14/2013,104.11,104.11
5/13/2013,104.62,104.62
5/10/2013,105.56,105.56
5/9/2013,106.57,106.57
5/8/2013,106.93,106.93
5/7/2013,107.16,107.16
5/6/2013,107.88,107.88
5/3/2013,107.86,107.86
5/2/2013,107.85,107.85
5/1/2013,107.79,107.79
4/30/2013,107.37,107.37
4/29/2013,107.29,107.29
4/26/2013,107.27,107.27
4/25/2013,107.14,107.14
4/24/2013,107.26,107.26
4/23/2013,107.78,107.78
4/22/2013,107.24,107.24
4/19/2013,108.3,108.3
4/18/2013,107.09,107.09
4/17/2013,106.3,106.3
4/16/2013,107.09,107.09
4/15/2013,106.78,106.78
4/12/2013,107.99,107.99
4/11/2013,108.96,108.96
4/10/2013,110.19,110.19
4/9/2013,111.58,111.58
4/8/2013,113.18,113.18
4/5/2013,115.54,115.54
4/4/2013,115.27,115.27
4/3/2013,108.96,108.96
4/2/2013,109.15,109.15
4/1/2013,108.4,108.4
3/29/2013,109.13,109.13
3/28/2013,108.34,108.34
3/27/2013,107.92,107.92
3/26/2013,107.71,107.71
3/25/2013,108.42,108.42
3/22/2013,107.17,107.17
3/21/2013,106.16,106.16
3/20/2013,105.3,105.3
3/19/2013,105.3,105.3
3/18/2013,104.98,104.98
3/15/2013,104.42,104.42
3/14/2013,104.28,104.28
3/13/2013,104.87,104.87
3/12/2013,104.51,104.51
3/11/2013,103.93,103.93
3/8/2013,104.47,104.47
3/7/2013,103.67,103.67
3/6/2013,104.22,104.22
3/5/2013,104.75,104.75
3/4/2013,105.76,105.76
3/1/2013,104.06,104.06
2/28/2013,103.26,103.26
2/27/2013,102.5,102.5
2/26/2013,102.12,102.12
2/25/2013,101.58,101.58
2/22/2013,101.29,101.29
2/21/2013,100.86,100.86
2/20/2013,101.13,101.13
2/19/2013,101.38,101.38
2/18/2013,101.29,101.29
2/15/2013,100.92,100.92
1/31/2013,99.98,99.98
