Security,I29066JP Index,
Start Date,1/31/2013 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
11/14/2019,108.6907,108.6907
11/13/2019,108.4687,108.4687
11/12/2019,108.3879,108.3879
11/11/2019,108.6468,108.6468
11/8/2019,108.5736,108.5736
11/7/2019,108.79,108.79
11/6/2019,108.7964,108.7964
11/5/2019,109.3007,109.3007
11/4/2019,109.6578,109.6578
11/1/2019,109.6516,109.6516
10/31/2019,109.3111,109.3111
10/30/2019,109.1421,109.1421
10/29/2019,109.0769,109.0769
10/28/2019,109.2552,109.2552
10/25/2019,109.3639,109.3639
10/24/2019,109.4182,109.4182
10/23/2019,109.3745,109.3745
10/22/2019,109.3531,109.3531
10/21/2019,109.351,109.351
10/18/2019,109.4296,109.4296
10/17/2019,109.4755,109.4755
10/16/2019,109.5234,109.5234
10/15/2019,109.6065,109.6065
10/14/2019,109.7175,109.7175
10/11/2019,109.7113,109.7113
10/10/2019,110.0033,110.0033
10/9/2019,110.0371,110.0371
10/8/2019,110.0031,110.0031
10/7/2019,110.1792,110.1792
10/4/2019,110.0865,110.0865
10/3/2019,109.9517,109.9517
10/2/2019,109.7385,109.7385
10/1/2019,109.4019,109.4019
9/30/2019,110.0595,110.0595
9/27/2019,110.118,110.118
9/26/2019,110.1805,110.1805
9/25/2019,110.2758,110.2758
9/24/2019,110.0749,110.0749
9/23/2019,109.8813,109.8813
9/20/2019,109.8752,109.8752
9/19/2019,109.935,109.935
9/18/2019,109.5543,109.5543
9/17/2019,109.3232,109.3232
9/16/2019,109.3122,109.3122
9/13/2019,109.3061,109.3061
9/12/2019,109.7577,109.7577
9/11/2019,109.6947,109.6947
9/10/2019,109.892,109.892
9/9/2019,110.1394,110.1394
9/6/2019,110.035,110.035
9/5/2019,110.1596,110.1596
9/4/2019,110.3066,110.3066
9/3/2019,110.2406,110.2406
9/2/2019,110.1981,110.1981
8/30/2019,110.2601,110.2601
8/29/2019,110.3335,110.3335
8/28/2019,110.2085,110.2085
8/27/2019,110.1639,110.1639
8/26/2019,110.3143,110.3143
8/23/2019,109.98,109.98
8/22/2019,110.0546,110.0546
8/21/2019,110.0198,110.0198
8/20/2019,109.986,109.986
8/19/2019,109.9377,109.9377
8/16/2019,109.9448,109.9448
8/15/2019,109.9925,109.9925
8/14/2019,109.8419,109.8419
8/13/2019,109.951,109.951
8/12/2019,109.8117,109.8117
8/9/2019,109.8055,109.8055
8/8/2019,109.617,109.617
8/7/2019,109.6319,109.6319
8/6/2019,109.4599,109.4599
8/5/2019,109.5398,109.5398
8/2/2019,109.3142,109.3142
8/1/2019,109.0523,109.0523
7/31/2019,109.2462,109.2462
7/30/2019,109.2125,109.2125
7/29/2019,109.163,109.163
7/26/2019,109.1866,109.1866
7/25/2019,109.1953,109.1953
7/24/2019,109.1706,109.1706
7/23/2019,109.1584,109.1584
7/22/2019,109.1139,109.1139
7/19/2019,109.0763,109.0763
7/18/2019,109.0702,109.0702
7/17/2019,108.9796,108.9796
7/16/2019,108.9654,108.9654
7/15/2019,108.9285,108.9285
7/12/2019,108.9223,108.9223
7/11/2019,109.103,109.103
7/10/2019,109.005,109.005
7/9/2019,109.1529,109.1529
7/8/2019,109.2047,109.2047
7/5/2019,109.3307,109.3307
7/4/2019,109.2888,109.2888
7/3/2019,109.3066,109.3066
7/2/2019,109.1479,109.1479
7/1/2019,109.1831,109.1831
6/28/2019,109.2754,109.2754
6/27/2019,109.1693,109.1693
6/26/2019,109.1842,109.1842
6/25/2019,109.2576,109.2576
6/24/2019,109.2525,109.2525
6/21/2019,109.3096,109.3096
6/20/2019,109.3053,109.3053
6/19/2019,109.0964,109.0964
6/18/2019,109.0236,109.0236
6/17/2019,108.9899,108.9899
6/14/2019,109.0153,109.0153
6/13/2019,108.9682,108.9682
6/12/2019,108.9473,108.9473
6/11/2019,108.9352,108.9352
6/10/2019,109.0196,109.0196
6/7/2019,108.9485,108.9485
6/6/2019,108.9964,108.9964
6/5/2019,109.0697,109.0697
6/4/2019,108.8385,108.8385
6/3/2019,108.759,108.759
5/31/2019,108.7857,108.7857
5/30/2019,108.6658,108.6658
5/29/2019,108.7589,108.7589
5/28/2019,108.5679,108.5679
5/27/2019,108.5364,108.5364
5/24/2019,108.5524,108.5524
5/23/2019,108.4865,108.4865
5/22/2019,108.4345,108.4345
5/21/2019,108.4187,108.4187
5/20/2019,108.4135,108.4135
5/17/2019,108.4815,108.4815
5/16/2019,108.5305,108.5305
5/15/2019,108.4659,108.4659
5/14/2019,108.4598,108.4598
5/13/2019,108.4626,108.4626
5/10/2019,108.4644,108.4644
5/9/2019,108.4772,108.4772
5/8/2019,108.4926,108.4926
5/7/2019,108.5074,108.5074
5/6/2019,108.454,108.454
5/3/2019,108.4478,108.4478
5/2/2019,108.4457,108.4457
5/1/2019,108.4436,108.4436
4/30/2019,108.4416,108.4416
4/29/2019,108.4395,108.4395
4/26/2019,108.4332,108.4332
4/25/2019,108.3822,108.3822
4/24/2019,108.4228,108.4228
4/23/2019,108.3475,108.3475
4/22/2019,108.3459,108.3459
4/19/2019,108.3232,108.3232
4/18/2019,108.3411,108.3411
4/17/2019,108.2086,108.2086
4/16/2019,108.3346,108.3346
4/15/2019,108.412,108.412
4/12/2019,108.563,108.563
4/11/2019,108.6071,108.6071
4/10/2019,108.6084,108.6084
4/9/2019,108.5366,108.5366
4/8/2019,108.538,108.538
4/5/2019,108.4547,108.4547
4/4/2019,108.4761,108.4761
4/3/2019,108.5696,108.5696
4/2/2019,108.615,108.615
4/1/2019,108.7394,108.7394
3/29/2019,108.8469,108.8469
3/28/2019,108.8521,108.8521
3/27/2019,108.6546,108.6546
3/26/2019,108.6685,108.6685
3/25/2019,108.7694,108.7694
3/22/2019,108.6824,108.6824
3/21/2019,108.4711,108.4711
3/20/2019,108.469,108.469
3/19/2019,108.5201,108.5201
3/18/2019,108.495,108.495
3/15/2019,108.4928,108.4928
3/14/2019,108.5263,108.5263
3/13/2019,108.5277,108.5277
3/12/2019,108.4449,108.4449
3/11/2019,108.4383,108.4383
3/8/2019,108.4319,108.4319
3/7/2019,108.3009,108.3009
3/6/2019,108.2807,108.2807
3/5/2019,108.2125,108.2125
3/4/2019,108.2165,108.2165
3/1/2019,108.3135,108.3135
2/28/2019,108.3979,108.3979
2/27/2019,108.406,108.406
2/26/2019,108.4456,108.4456
2/25/2019,108.4765,108.4765
2/22/2019,108.5094,108.5094
2/21/2019,108.5188,108.5188
2/20/2019,108.5025,108.5025
2/19/2019,108.4866,108.4866
2/18/2019,108.4591,108.4591
2/15/2019,108.4261,108.4261
2/14/2019,108.3972,108.3972
2/13/2019,108.3324,108.3324
2/12/2019,108.3491,108.3491
2/11/2019,108.4693,108.4693
2/8/2019,108.463,108.463
2/7/2019,108.3385,108.3385
2/6/2019,108.3793,108.3793
2/5/2019,108.3601,108.3601
2/4/2019,108.3751,108.3751
2/1/2019,108.4497,108.4497
1/31/2019,108.3127,108.3127
1/30/2019,108.2951,108.2951
1/29/2019,108.2936,108.2936
1/28/2019,108.3314,108.3314
1/25/2019,108.3048,108.3048
1/24/2019,108.2174,108.2174
1/23/2019,108.2511,108.2511
1/22/2019,108.2624,108.2624
1/21/2019,108.2335,108.2335
1/18/2019,108.2165,108.2165
1/17/2019,108.2586,108.2586
1/16/2019,108.2371,108.2371
1/15/2019,108.1879,108.1879
1/14/2019,108.1983,108.1983
1/11/2019,108.1919,108.1919
1/10/2019,108.1496,108.1496
1/9/2019,108.096,108.096
1/8/2019,108.1776,108.1776
1/7/2019,108.382,108.382
1/4/2019,108.4693,108.4693
1/3/2019,108.1985,108.1985
1/2/2019,108.1963,108.1963
12/31/2018,108.192,108.192
12/28/2018,108.1857,108.1857
12/27/2018,108.07,108.07
12/26/2018,108.0823,108.0823
12/25/2018,108.1552,108.1552
12/24/2018,107.981,107.981
12/21/2018,107.9746,107.9746
12/20/2018,108.1365,108.1365
12/19/2018,108.1255,108.1255
12/18/2018,108.1159,108.1159
12/17/2018,108.025,108.025
12/14/2018,107.9805,107.9805
12/13/2018,107.8232,107.8232
12/12/2018,107.8619,107.8619
12/11/2018,107.9148,107.9148
12/10/2018,107.9596,107.9596
12/7/2018,107.8129,107.8129
12/6/2018,107.8521,107.8521
12/5/2018,107.696,107.696
12/4/2018,107.7132,107.7132
12/3/2018,107.6031,107.6031
11/30/2018,107.546,107.546
11/29/2018,107.584,107.584
11/28/2018,107.4458,107.4458
11/27/2018,107.5288,107.5288
11/26/2018,107.5342,107.5342
11/23/2018,107.4825,107.4825
11/22/2018,107.4804,107.4804
11/21/2018,107.4878,107.4878
11/20/2018,107.4476,107.4476
11/19/2018,107.5121,107.5121
11/16/2018,107.4096,107.4096
11/15/2018,107.378,107.378
11/14/2018,107.3628,107.3628
11/13/2018,107.3253,107.3253
11/12/2018,107.2966,107.2966
11/9/2018,107.2711,107.2711
11/8/2018,107.2571,107.2571
11/7/2018,107.2645,107.2645
11/6/2018,107.2341,107.2341
11/5/2018,107.2602,107.2602
11/2/2018,107.2325,107.2325
11/1/2018,107.244,107.244
10/31/2018,107.2311,107.2311
10/30/2018,107.2813,107.2813
10/29/2018,107.3316,107.3316
10/26/2018,107.3227,107.3227
10/25/2018,107.2583,107.2583
10/24/2018,107.1133,107.1133
10/23/2018,107.0245,107.0245
10/22/2018,106.9896,106.9896
10/19/2018,107,107
10/18/2018,106.9924,106.9924
10/17/2018,106.9982,106.9982
10/16/2018,106.9846,106.9846
10/15/2018,107.0214,107.0214
10/12/2018,106.9683,106.9683
10/11/2018,107.0154,107.0154
10/10/2018,106.9244,106.9244
10/9/2018,106.9009,106.9009
10/8/2018,106.9471,106.9471
10/5/2018,106.9407,106.9407
10/4/2018,106.8797,106.8797
10/3/2018,107.031,107.031
10/2/2018,107.0114,107.0114
10/1/2018,106.9934,106.9934
9/28/2018,107.0197,107.0197
9/27/2018,107.0645,107.0645
9/26/2018,107.0217,107.0217
9/25/2018,106.9796,106.9796
9/24/2018,106.9791,106.9791
9/21/2018,106.9727,106.9727
9/20/2018,107.0642,107.0642
9/19/2018,107.0812,107.0812
9/18/2018,107.1066,107.1066
9/17/2018,107.1341,107.1341
9/14/2018,107.1277,107.1277
9/13/2018,107.1414,107.1414
9/12/2018,107.1555,107.1555
9/11/2018,107.1468,107.1468
9/10/2018,107.1228,107.1228
9/7/2018,107.1413,107.1413
9/6/2018,107.1456,107.1456
9/5/2018,107.1055,107.1055
9/4/2018,107.082,107.082
9/3/2018,107.0928,107.0928
8/31/2018,107.166,107.166
8/30/2018,107.1443,107.1443
8/29/2018,107.2339,107.2339
8/28/2018,107.2535,107.2535
8/27/2018,107.241,107.241
8/24/2018,107.2284,107.2284
8/23/2018,107.2414,107.2414
8/22/2018,107.2556,107.2556
8/21/2018,107.2752,107.2752
8/20/2018,107.2638,107.2638
8/17/2018,107.234,107.234
8/16/2018,107.2037,107.2037
8/15/2018,107.2222,107.2222
8/14/2018,107.191,107.191
8/13/2018,107.2047,107.2047
8/10/2018,107.1401,107.1401
8/9/2018,107.0571,107.0571
8/8/2018,107.0862,107.0862
8/7/2018,107.0998,107.0998
8/6/2018,107.1056,107.1056
8/3/2018,107.0816,107.0816
8/2/2018,107.0131,107.0131
8/1/2018,106.9692,106.9692
7/31/2018,107.4661,107.4661
7/30/2018,107.2456,107.2456
7/27/2018,107.3193,107.3193
7/26/2018,107.3647,107.3647
7/25/2018,107.4507,107.4507
7/24/2018,107.3358,107.3358
7/23/2018,107.3472,107.3472
7/20/2018,107.6257,107.6257
7/19/2018,107.6088,107.6088
7/18/2018,107.6011,107.6011
7/17/2018,107.6095,107.6095
7/16/2018,107.61,107.61
7/13/2018,107.6034,107.6034
7/12/2018,107.6152,107.6152
7/11/2018,107.6155,107.6155
7/10/2018,107.6337,107.6337
7/9/2018,107.6538,107.6538
7/6/2018,107.6581,107.6581
7/5/2018,107.6543,107.6543
7/4/2018,107.6402,107.6402
7/3/2018,107.6395,107.6395
7/2/2018,107.6427,107.6427
6/29/2018,107.6009,107.6009
6/28/2018,107.5902,107.5902
6/27/2018,107.5756,107.5756
6/26/2018,107.6027,107.6027
6/25/2018,107.6112,107.6112
6/22/2018,107.5957,107.5957
6/21/2018,107.5756,107.5756
6/20/2018,107.5958,107.5958
6/19/2018,107.6035,107.6035
6/18/2018,107.5697,107.5697
6/15/2018,107.5495,107.5495
6/14/2018,107.5313,107.5313
6/13/2018,107.4665,107.4665
6/12/2018,107.4534,107.4534
6/11/2018,107.4805,107.4805
6/8/2018,107.4556,107.4556
6/7/2018,107.4537,107.4537
6/6/2018,107.4298,107.4298
6/5/2018,107.4291,107.4291
6/4/2018,107.437,107.437
6/1/2018,107.4663,107.4663
5/31/2018,107.5503,107.5503
5/30/2018,107.6114,107.6114
5/29/2018,107.5416,107.5416
5/28/2018,107.5126,107.5126
5/25/2018,107.4998,107.4998
5/24/2018,107.4523,107.4523
5/23/2018,107.4603,107.4603
5/22/2018,107.4021,107.4021
5/21/2018,107.3649,107.3649
5/18/2018,107.36,107.36
5/17/2018,107.3635,107.3635
5/16/2018,107.3778,107.3778
5/15/2018,107.377,107.377
5/14/2018,107.4374,107.4374
5/11/2018,107.4692,107.4692
5/10/2018,107.4429,107.4429
5/9/2018,107.451,107.451
5/8/2018,107.4623,107.4623
5/7/2018,107.4995,107.4995
5/4/2018,107.4842,107.4842
5/3/2018,107.482,107.482
5/2/2018,107.4798,107.4798
5/1/2018,107.525,107.525
4/30/2018,107.3753,107.3753
4/27/2018,107.3688,107.3688
4/26/2018,107.3249,107.3249
4/25/2018,107.3263,107.3263
4/24/2018,107.3836,107.3836
4/23/2018,107.3312,107.3312
4/20/2018,107.3293,107.3293
4/19/2018,107.4986,107.4986
4/18/2018,107.5211,107.5211
4/17/2018,107.4929,107.4929
4/16/2018,107.5104,107.5104
4/13/2018,107.5277,107.5277
4/12/2018,107.5797,107.5797
4/11/2018,107.5901,107.5901
4/10/2018,107.579,107.579
4/9/2018,107.5352,107.5352
4/6/2018,107.4954,107.4954
4/5/2018,107.5225,107.5225
4/4/2018,107.5857,107.5857
4/3/2018,107.6092,107.6092
4/2/2018,107.4892,107.4892
3/30/2018,107.4932,107.4932
3/29/2018,107.5382,107.5382
3/28/2018,107.5657,107.5657
3/27/2018,107.564,107.564
3/26/2018,107.6431,107.6431
3/23/2018,107.6564,107.6564
3/22/2018,107.5802,107.5802
3/21/2018,107.5453,107.5453
3/20/2018,107.5432,107.5432
3/19/2018,107.5539,107.5539
3/16/2018,107.5444,107.5444
3/15/2018,107.4965,107.4965
3/14/2018,107.4593,107.4593
3/13/2018,107.471,107.471
3/12/2018,107.4851,107.4851
3/9/2018,107.4774,107.4774
3/8/2018,107.4566,107.4566
3/7/2018,107.472,107.472
3/6/2018,107.4757,107.4757
3/5/2018,107.5339,107.5339
3/2/2018,107.2929,107.2929
3/1/2018,107.458,107.458
2/28/2018,107.4394,107.4394
2/27/2018,107.4735,107.4735
2/26/2018,107.4342,107.4342
2/23/2018,107.3948,107.3948
2/22/2018,107.3476,107.3476
2/21/2018,107.3268,107.3268
2/20/2018,107.298,107.298
2/19/2018,107.3211,107.3211
2/16/2018,107.3341,107.3341
2/15/2018,107.2841,107.2841
2/14/2018,107.2671,107.2671
2/13/2018,107.2305,107.2305
2/12/2018,107.2033,107.2033
2/9/2018,107.1968,107.1968
2/8/2018,107.1399,107.1399
2/7/2018,107.1667,107.1667
2/6/2018,107.1987,107.1987
2/5/2018,107.0904,107.0904
2/2/2018,107.0534,107.0534
2/1/2018,107.0489,107.0489
1/31/2018,107.1098,107.1098
1/30/2018,107.0143,107.0143
1/29/2018,107.1098,107.1098
1/26/2018,107.1664,107.1664
1/25/2018,107.1157,107.1157
1/24/2018,107.1636,107.1636
1/23/2018,107.2119,107.2119
1/22/2018,107.1557,107.1557
1/19/2018,107.1447,107.1447
1/18/2018,107.1423,107.1423
1/17/2018,107.1098,107.1098
1/16/2018,107.1708,107.1708
1/15/2018,107.178,107.178
1/12/2018,107.1991,107.1991
1/11/2018,107.217,107.217
1/10/2018,107.1289,107.1289
1/9/2018,107.3034,107.3034
1/8/2018,107.3509,107.3509
1/5/2018,107.3444,107.3444
1/4/2018,107.3688,107.3688
1/3/2018,107.399,107.399
1/2/2018,107.3968,107.3968
12/29/2017,107.3925,107.3925
12/28/2017,107.3763,107.3763
12/27/2017,107.3717,107.3717
12/26/2017,107.43,107.43
12/25/2017,107.4817,107.4817
12/22/2017,107.4084,107.4084
12/21/2017,107.3373,107.3373
12/20/2017,107.3965,107.3965
12/19/2017,107.5257,107.5257
12/18/2017,107.5291,107.5291
12/15/2017,107.4671,107.4671
12/14/2017,107.4688,107.4688
12/13/2017,107.4704,107.4704
12/12/2017,107.4714,107.4714
12/11/2017,107.4229,107.4229
12/8/2017,107.4486,107.4486
12/7/2017,107.4206,107.4206
12/6/2017,107.3915,107.3915
12/5/2017,107.3835,107.3835
12/4/2017,107.4406,107.4406
12/1/2017,107.4854,107.4854
11/30/2017,107.4482,107.4482
11/29/2017,107.5083,107.5083
11/28/2017,107.4694,107.4694
11/27/2017,107.4764,107.4764
11/24/2017,107.534,107.534
11/23/2017,107.5928,107.5928
11/22/2017,107.5906,107.5906
11/21/2017,107.5338,107.5338
11/20/2017,107.4727,107.4727
11/17/2017,107.466,107.466
11/16/2017,107.3913,107.3913
11/15/2017,107.3923,107.3923
11/14/2017,107.3392,107.3392
11/13/2017,107.3398,107.3398
11/10/2017,107.4274,107.4274
11/9/2017,107.518,107.518
11/8/2017,107.5762,107.5762
11/7/2017,107.5336,107.5336
11/6/2017,107.5356,107.5356
11/3/2017,107.2675,107.2675
11/2/2017,107.2653,107.2653
11/1/2017,107.2225,107.2225
10/31/2017,107.2174,107.2174
10/30/2017,107.2071,107.2071
10/27/2017,107.1871,107.1871
10/26/2017,107.1839,107.1839
10/25/2017,107.1689,107.1689
10/24/2017,107.1798,107.1798
10/23/2017,107.168,107.168
10/20/2017,107.1403,107.1403
10/19/2017,107.202,107.202
10/18/2017,107.1893,107.1893
10/17/2017,107.1991,107.1991
10/16/2017,107.2337,107.2337
10/13/2017,107.2262,107.2262
10/12/2017,107.2156,107.2156
10/11/2017,107.2428,107.2428
10/10/2017,107.2799,107.2799
10/9/2017,107.2843,107.2843
10/6/2017,107.2777,107.2777
10/5/2017,107.3482,107.3482
10/4/2017,107.2897,107.2897
10/3/2017,107.0908,107.0908
10/2/2017,107.0869,107.0869
9/29/2017,107.1971,107.1971
9/28/2017,107.1335,107.1335
9/27/2017,107.3373,107.3373
9/26/2017,107.4969,107.4969
9/25/2017,107.5321,107.5321
9/22/2017,107.5147,107.5147
9/21/2017,107.4682,107.4682
9/20/2017,107.4795,107.4795
9/19/2017,107.4696,107.4696
9/18/2017,107.5736,107.5736
9/15/2017,107.567,107.567
9/14/2017,107.48,107.48
9/13/2017,107.596,107.596
9/12/2017,107.6037,107.6037
9/11/2017,107.7885,107.7885
9/8/2017,107.8383,107.8383
9/7/2017,107.6917,107.6917
9/6/2017,107.7193,107.7193
9/5/2017,107.6963,107.6963
9/4/2017,107.6996,107.6996
9/1/2017,107.6859,107.6859
8/31/2017,107.6261,107.6261
8/30/2017,107.6259,107.6259
8/29/2017,107.6884,107.6884
8/28/2017,107.6305,107.6305
8/25/2017,107.573,107.573
8/24/2017,107.4755,107.4755
8/23/2017,107.368,107.368
8/22/2017,107.3598,107.3598
8/21/2017,107.3706,107.3706
8/18/2017,107.3169,107.3169
8/17/2017,107.2704,107.2704
8/16/2017,107.2974,107.2974
8/15/2017,107.2361,107.2361
8/14/2017,107.2005,107.2005
8/11/2017,107.164,107.164
8/10/2017,107.1618,107.1618
8/9/2017,107.1174,107.1174
8/8/2017,107.0383,107.0383
8/7/2017,107.0649,107.0649
8/4/2017,107.0871,107.0871
8/3/2017,107.0407,107.0407
8/2/2017,107.031,107.031
8/1/2017,107.0041,107.0041
7/31/2017,107.0163,107.0163
7/28/2017,107.0265,107.0265
7/27/2017,107.048,107.048
7/26/2017,106.9796,106.9796
7/25/2017,107.0754,107.0754
7/24/2017,107.0622,107.0622
7/21/2017,107.0455,107.0455
7/20/2017,106.9948,106.9948
7/19/2017,106.9998,106.9998
7/18/2017,107.0114,107.0114
7/17/2017,106.9385,106.9385
7/14/2017,106.9318,106.9318
7/13/2017,106.9329,106.9329
7/12/2017,106.8482,106.8482
7/11/2017,106.7987,106.7987
7/10/2017,106.7894,106.7894
7/7/2017,106.7947,106.7947
7/6/2017,106.8195,106.8195
7/5/2017,106.9255,106.9255
7/4/2017,107.0051,107.0051
7/3/2017,107.0109,107.0109
6/30/2017,106.9818,106.9818
6/29/2017,107.186,107.186
6/28/2017,107.2226,107.2226
6/27/2017,107.29,107.29
6/26/2017,107.2237,107.2237
6/23/2017,107.193,107.193
6/22/2017,107.1797,107.1797
6/21/2017,107.1707,107.1707
6/20/2017,107.1556,107.1556
6/19/2017,107.1921,107.1921
6/16/2017,107.178,107.178
6/15/2017,107.1781,107.1781
6/14/2017,107.1121,107.1121
6/13/2017,107.1171,107.1171
6/12/2017,107.1862,107.1862
6/9/2017,107.221,107.221
6/8/2017,107.1323,107.1323
6/7/2017,107.324,107.324
6/6/2017,107.3528,107.3528
6/5/2017,107.3447,107.3447
6/2/2017,107.3088,107.3088
6/1/2017,107.3283,107.3283
5/31/2017,107.3185,107.3185
5/30/2017,107.3583,107.3583
5/29/2017,107.3354,107.3354
5/26/2017,107.3466,107.3466
5/25/2017,107.2683,107.2683
5/24/2017,107.2576,107.2576
5/23/2017,107.278,107.278
5/22/2017,107.2583,107.2583
5/19/2017,107.3012,107.3012
5/18/2017,107.2706,107.2706
5/17/2017,107.2923,107.2923
5/16/2017,107.298,107.298
5/15/2017,107.3519,107.3519
5/12/2017,107.3145,107.3145
5/11/2017,107.2791,107.2791
5/10/2017,107.3587,107.3587
5/9/2017,107.4335,107.4335
5/8/2017,107.48,107.48
5/5/2017,107.5588,107.5588
5/4/2017,107.5565,107.5565
5/3/2017,107.5543,107.5543
5/2/2017,107.552,107.552
5/1/2017,107.6028,107.6028
4/28/2017,107.5953,107.5953
4/27/2017,107.5653,107.5653
4/26/2017,107.5534,107.5534
4/25/2017,107.5987,107.5987
4/24/2017,107.5728,107.5728
4/21/2017,107.6444,107.6444
4/20/2017,107.6554,107.6554
4/19/2017,107.7027,107.7027
4/18/2017,107.6208,107.6208
4/17/2017,107.6791,107.6791
4/14/2017,107.6311,107.6311
4/13/2017,107.5419,107.5419
4/12/2017,107.5211,107.5211
4/11/2017,107.4087,107.4087
4/10/2017,107.3158,107.3158
4/7/2017,107.3372,107.3372
4/6/2017,107.2295,107.2295
4/5/2017,107.2166,107.2166
4/4/2017,107.2063,107.2063
4/3/2017,107.1215,107.1215
3/31/2017,107.1719,107.1719
3/30/2017,107.2287,107.2287
3/29/2017,107.2828,107.2828
3/28/2017,107.288,107.288
3/27/2017,107.2852,107.2852
3/24/2017,107.2676,107.2676
3/23/2017,107.3449,107.3449
3/22/2017,107.3105,107.3105
3/21/2017,107.2108,107.2108
3/20/2017,107.1184,107.1184
3/17/2017,107.1099,107.1099
3/16/2017,107.139,107.139
3/15/2017,107.0158,107.0158
3/14/2017,107.0447,107.0447
3/13/2017,107,107
3/10/2017,107.0605,107.0605
3/9/2017,107.0556,107.0556
3/8/2017,107.207,107.207
3/7/2017,107.2586,107.2586
3/6/2017,107.2119,107.2119
3/3/2017,107.216,107.216
3/2/2017,107.1546,107.1546
3/1/2017,107.1433,107.1433
2/28/2017,107.2099,107.2099
2/27/2017,107.2133,107.2133
2/24/2017,107.1002,107.1002
2/23/2017,106.9856,106.9856
2/22/2017,106.9248,106.9248
2/21/2017,106.8569,106.8569
2/20/2017,106.8433,106.8433
2/17/2017,106.8124,106.8124
2/16/2017,106.7794,106.7794
2/15/2017,106.8072,106.8072
2/14/2017,106.7868,106.7868
2/13/2017,106.7991,106.7991
2/10/2017,106.8116,106.8116
2/9/2017,106.8596,106.8596
2/8/2017,106.7459,106.7459
2/7/2017,106.704,106.704
2/6/2017,106.652,106.652
2/3/2017,106.8001,106.8001
2/2/2017,106.7382,106.7382
2/1/2017,106.8097,106.8097
1/31/2017,106.8734,106.8734
1/30/2017,106.9256,106.9256
1/27/2017,106.9444,106.9444
1/26/2017,106.8683,106.8683
1/25/2017,107.0711,107.0711
1/24/2017,107.2616,107.2616
1/23/2017,107.1458,107.1458
1/20/2017,107.0996,107.0996
1/19/2017,107.0317,107.0317
1/18/2017,107.1762,107.1762
1/17/2017,107.2201,107.2201
1/16/2017,107.1827,107.1827
1/13/2017,107.1786,107.1786
1/12/2017,107.1989,107.1989
1/11/2017,107.1853,107.1853
1/10/2017,107.1628,107.1628
1/9/2017,107.1407,107.1407
1/6/2017,107.1338,107.1338
1/5/2017,107.1262,107.1262
1/4/2017,107.0581,107.0581
1/3/2017,107.1817,107.1817
12/30/2016,107.1748,107.1748
12/29/2016,107.1855,107.1855
12/28/2016,107.0282,107.0282
12/27/2016,106.9641,106.9641
12/26/2016,106.9752,106.9752
12/23/2016,107.0004,107.0004
12/22/2016,106.998,106.998
12/21/2016,106.9481,106.9481
12/20/2016,106.8738,106.8738
12/19/2016,106.8232,106.8232
12/16/2016,106.8314,106.8314
12/15/2016,106.8758,106.8758
12/14/2016,107.0207,107.0207
12/13/2016,106.9069,106.9069
12/12/2016,107.0419,107.0419
12/9/2016,107.1471,107.1471
12/8/2016,107.1913,107.1913
12/7/2016,107.2265,107.2265
12/6/2016,107.1305,107.1305
12/5/2016,107.2495,107.2495
12/2/2016,107.2014,107.2014
12/1/2016,107.2018,107.2018
11/30/2016,107.2436,107.2436
11/29/2016,107.2956,107.2956
11/28/2016,107.2561,107.2561
11/25/2016,107.1153,107.1153
11/24/2016,107.1585,107.1585
11/23/2016,107.1646,107.1646
11/22/2016,107.1622,107.1622
11/21/2016,107.1716,107.1716
11/18/2016,107.0671,107.0671
11/17/2016,107.3356,107.3356
11/16/2016,107.1405,107.1405
11/15/2016,107.4718,107.4718
11/14/2016,107.6279,107.6279
11/11/2016,107.7743,107.7743
11/10/2016,107.9132,107.9132
11/9/2016,108.2174,108.2174
11/8/2016,108.0987,108.0987
11/7/2016,108.0656,108.0656
11/4/2016,108.1294,108.1294
11/3/2016,108.0894,108.0894
11/2/2016,108.087,108.087
11/1/2016,108.0246,108.0246
10/31/2016,108.0243,108.0243
10/28/2016,107.9857,107.9857
10/27/2016,108.0842,108.0842
10/26/2016,108.133,108.133
10/25/2016,108.1308,108.1308
10/24/2016,108.0677,108.0677
10/21/2016,108.1172,108.1172
10/20/2016,108.1592,108.1592
10/19/2016,108.1316,108.1316
10/18/2016,108.0848,108.0848
10/17/2016,108.1099,108.1099
10/14/2016,108.1093,108.1093
10/13/2016,108.1292,108.1292
10/12/2016,108.1198,108.1198
10/11/2016,108.0983,108.0983
10/10/2016,108.2082,108.2082
10/7/2016,108.2011,108.2011
10/6/2016,108.1999,108.1999
10/5/2016,108.2543,108.2543
10/4/2016,108.2609,108.2609
10/3/2016,108.3004,108.3004
9/30/2016,108.4191,108.4191
9/29/2016,108.4171,108.4171
9/28/2016,108.4444,108.4444
9/27/2016,108.2858,108.2858
9/26/2016,108.1,108.1
9/23/2016,107.9789,107.9789
9/22/2016,108.07,108.07
9/21/2016,108.0676,108.0676
9/20/2016,108.1081,108.1081
9/19/2016,108.1098,108.1098
9/16/2016,108.1043,108.1043
9/15/2016,108.0315,108.0315
9/14/2016,107.9365,107.9365
9/13/2016,107.8762,107.8762
9/12/2016,107.8382,107.8382
9/9/2016,107.875,107.875
9/8/2016,107.9541,107.9541
9/7/2016,108.1,108.1
9/6/2016,107.8716,107.8716
