Security,I38292JP Index,
Start Date,1/31/2013 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
2/23/2022,111.8713,111.8713
2/22/2022,111.8689,111.8689
2/21/2022,111.6334,111.6334
2/18/2022,111.3856,111.3856
2/17/2022,111.1589,111.1589
2/16/2022,111.4238,111.4238
2/15/2022,111.5876,111.5876
2/14/2022,111.6604,111.6604
2/11/2022,111.726,111.726
2/10/2022,111.7237,111.7237
2/9/2022,111.9563,111.9563
2/8/2022,111.8716,111.8716
2/7/2022,112.1045,112.1045
2/4/2022,112.2183,112.2183
2/3/2022,112.4297,112.4297
2/2/2022,112.404,112.404
2/1/2022,112.3919,112.3919
1/31/2022,112.5243,112.5243
1/28/2022,112.6602,112.6602
1/27/2022,112.7857,112.7857
1/26/2022,112.9476,112.9476
1/25/2022,112.9547,112.9547
1/24/2022,112.9793,112.9793
1/21/2022,112.9958,112.9958
1/20/2022,112.9079,112.9079
1/19/2022,112.9785,112.9785
1/18/2022,112.8804,112.8804
1/17/2022,112.8756,112.8756
1/14/2022,112.8613,112.8613
1/13/2022,113.077,113.077
1/12/2022,113.0377,113.0377
1/11/2022,112.8596,112.8596
1/10/2022,113.0626,113.0626
1/7/2022,113.0555,113.0555
1/6/2022,113.1249,113.1249
1/5/2022,113.2837,113.2837
1/4/2022,113.286,113.286
1/3/2022,113.3756,113.3756
12/31/2021,113.3685,113.3685
12/30/2021,113.3661,113.3661
12/29/2021,113.4728,113.4728
12/28/2021,113.497,113.497
12/27/2021,113.5141,113.5141
12/24/2021,113.4808,113.4808
12/23/2021,113.5059,113.5059
12/22/2021,113.5626,113.5626
12/21/2021,113.6638,113.6638
12/20/2021,113.7652,113.7652
12/17/2021,113.7123,113.7123
12/16/2021,113.7411,113.7411
12/15/2021,113.6794,113.6794
12/14/2021,113.6784,113.6784
12/13/2021,113.6477,113.6477
12/10/2021,113.611,113.611
12/9/2021,113.6321,113.6321
12/8/2021,113.6259,113.6259
12/7/2021,113.5927,113.5927
12/6/2021,113.7113,113.7113
12/3/2021,113.6424,113.6424
12/2/2021,113.5614,113.5614
12/1/2021,113.5681,113.5681
11/30/2021,113.579,113.579
11/29/2021,113.4348,113.4348
11/26/2021,113.4272,113.4272
11/25/2021,113.3686,113.3686
11/24/2021,113.3875,113.3875
11/23/2021,113.4826,113.4826
11/22/2021,113.4802,113.4802
11/19/2021,113.4534,113.4534
11/18/2021,113.3812,113.3812
11/17/2021,113.4287,113.4287
11/16/2021,113.4606,113.4606
11/15/2021,113.486,113.486
11/12/2021,113.453,113.453
11/11/2021,113.4946,113.4946
11/10/2021,113.5897,113.5897
11/9/2021,113.5538,113.5538
11/8/2021,113.6085,113.6085
11/5/2021,113.5887,113.5887
11/4/2021,113.4737,113.4737
11/3/2021,113.4049,113.4049
11/2/2021,113.4025,113.4025
11/1/2021,113.3736,113.3736
10/29/2021,113.3357,113.3357
10/28/2021,113.3083,113.3083
10/27/2021,113.1944,113.1944
10/26/2021,113.1641,113.1641
10/25/2021,113.1932,113.1932
10/22/2021,113.2282,113.2282
10/21/2021,113.29,113.29
10/20/2021,113.2655,113.2655
10/19/2021,113.3404,113.3404
10/18/2021,113.3189,113.3189
10/15/2021,113.4107,113.4107
10/14/2021,113.4202,113.4202
10/13/2021,113.3378,113.3378
10/12/2021,113.2981,113.2981
10/11/2021,113.3139,113.3139
10/8/2021,113.3696,113.3696
10/7/2021,113.4597,113.4597
10/6/2021,113.4336,113.4336
10/5/2021,113.5823,113.5823
10/4/2021,113.6473,113.6473
10/1/2021,113.6392,113.6392
9/30/2021,113.4788,113.4788
9/29/2021,113.4342,113.4342
9/28/2021,113.3792,113.3792
9/27/2021,113.5198,113.5198
9/24/2021,113.5886,113.5886
9/23/2021,113.7493,113.7493
9/22/2021,113.7469,113.7469
9/21/2021,113.7043,113.7043
9/20/2021,113.6751,113.6751
9/17/2021,113.6699,113.6699
9/16/2021,113.7424,113.7424
9/15/2021,113.7918,113.7918
9/14/2021,113.7185,113.7185
9/13/2021,113.714,113.714
9/10/2021,113.707,113.707
9/9/2021,113.7017,113.7017
9/8/2021,113.6593,113.6593
9/7/2021,113.7283,113.7283
9/6/2021,113.753,113.753
9/3/2021,113.8314,113.8314
9/2/2021,113.8609,113.8609
9/1/2021,113.8353,113.8353
8/31/2021,113.8843,113.8843
8/30/2021,113.8936,113.8936
8/27/2021,113.8626,113.8626
8/26/2021,113.9119,113.9119
8/25/2021,113.8746,113.8746
8/24/2021,113.8954,113.8954
8/23/2021,113.931,113.931
8/20/2021,113.9599,113.9599
8/19/2021,113.9515,113.9515
8/18/2021,113.9676,113.9676
8/17/2021,113.9973,113.9973
8/16/2021,113.9615,113.9615
8/13/2021,113.8796,113.8796
8/12/2021,113.8807,113.8807
8/11/2021,113.8055,113.8055
8/10/2021,113.9091,113.9091
8/9/2021,114.0122,114.0122
8/6/2021,114.0049,114.0049
8/5/2021,114.0717,114.0717
8/4/2021,114.1245,114.1245
8/3/2021,114.0633,114.0633
8/2/2021,113.9973,113.9973
7/30/2021,113.975,113.975
7/29/2021,113.953,113.953
7/28/2021,113.9322,113.9322
7/27/2021,113.8974,113.8974
7/26/2021,113.9592,113.9592
7/23/2021,113.9403,113.9403
7/22/2021,113.9378,113.9378
7/21/2021,113.9354,113.9354
7/20/2021,114.0116,114.0116
7/19/2021,113.9435,113.9435
7/16/2021,113.9347,113.9347
6/30/2021,113.3905,113.3905
5/31/2021,113.316,113.316
4/30/2021,113.287,113.287
3/31/2021,113.1068,113.1068
2/26/2021,112.2565,112.2565
1/29/2021,113.2919,113.2919
12/31/2020,113.5715,113.5715
11/30/2020,113.5516,113.5516
10/30/2020,113.4332,113.4332
9/30/2020,113.6085,113.6085
8/31/2020,113.2582,113.2582
7/31/2020,113.8447,113.8447
6/30/2020,113.4659,113.4659
5/29/2020,113.9816,113.9816
4/30/2020,114.5197,114.5197
3/31/2020,114.129,114.129
2/28/2020,115.976,115.976
1/31/2020,115.022,115.022
12/31/2019,114.5322,114.5322
11/29/2019,114.8874,114.8874
10/31/2019,115.3458,115.3458
9/30/2019,115.9698,115.9698
8/30/2019,117.2635,117.2635
7/31/2019,115.4889,115.4889
6/28/2019,115.3396,115.3396
5/31/2019,114.6015,114.6015
4/30/2019,113.8155,113.8155
3/29/2019,114.2623,114.2623
2/28/2019,113.3964,113.3964
1/31/2019,113.1242,113.1242
12/31/2018,112.5972,112.5972
11/30/2018,111.738,111.738
10/31/2018,111.2483,111.2483
9/28/2018,111.0712,111.0712
8/31/2018,111.3554,111.3554
7/31/2018,111.9685,111.9685
6/29/2018,112.2281,112.2281
5/31/2018,112.1641,112.1641
4/30/2018,111.892,111.892
3/30/2018,111.975,111.975
2/28/2018,111.7853,111.7853
1/31/2018,111.3396,111.3396
12/29/2017,111.5251,111.5251
11/30/2017,111.4414,111.4414
10/31/2017,111.1375,111.1375
9/29/2017,111.1148,111.1148
8/31/2017,111.5437,111.5437
7/31/2017,110.9487,110.9487
6/30/2017,110.9535,110.9535
5/31/2017,111.249,111.249
4/28/2017,111.4512,111.4512
3/31/2017,110.9047,110.9047
2/28/2017,111.0451,111.0451
1/31/2017,110.6896,110.6896
12/30/2016,111.3346,111.3346
11/30/2016,112.0535,112.0535
10/31/2016,112.8386,112.8386
9/30/2016,113.2456,113.2456
8/31/2016,113.1785,113.1785
7/29/2016,114.4843,114.4843
6/30/2016,115.5095,115.5095
5/31/2016,113.9811,113.9811
4/29/2016,113.5386,113.5386
3/31/2016,112.4334,112.4334
2/29/2016,111.3804,111.3804
1/29/2016,109.3609,109.3609
12/31/2015,107.8731,107.8731
11/30/2015,107.1584,107.1584
10/30/2015,107.1813,107.1813
9/30/2015,106.7382,106.7382
8/31/2015,106.3788,106.3788
7/31/2015,106.193,106.193
6/30/2015,105.8709,105.8709
5/29/2015,105.9248,105.9248
4/30/2015,106.4639,106.4639
3/31/2015,106.1068,106.1068
2/27/2015,106.0203,106.0203
1/30/2015,106.6628,106.6628
12/31/2014,106.6426,106.6426
11/28/2014,105.4678,105.4678
10/31/2014,104.7683,104.7683
9/30/2014,104.2605,104.2605
8/29/2014,104.1904,104.1904
7/31/2014,103.8197,103.8197
6/30/2014,103.655,103.655
5/30/2014,103.349,103.349
4/30/2014,103.0286,103.0286
3/31/2014,102.8745,102.8745
2/28/2014,103.138,103.138
1/31/2014,102.8962,102.8962
12/31/2013,102.0585,102.0585
11/29/2013,102.6135,102.6135
10/31/2013,102.5131,102.5131
9/30/2013,101.8815,101.8815
8/30/2013,101.3304,101.3304
7/31/2013,100.8547,100.8547
6/28/2013,100.5827,100.5827
5/31/2013,100.5712,100.5712
4/30/2013,101.8418,101.8418
3/29/2013,102.3709,102.3709
2/28/2013,101.1495,101.1495
1/31/2013,100.2732,100.2732
